No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
401,BRAVO AU FORMATEUR POUR LA QUALITE DE LA FORMATION; J'ai beaucoup appris sur le langage corporel,4,0,0,0,0,1,0,0,1,1,BRAVO AU FORMATEUR POUR LA QUALITE DE LA FORMATION; J'ai beaucoup appris sur le langage corporel,[],0
402,Une formation très complète et enrichissante ! Jamal est très clair dans son discours,4,0,0,0,0,1,0,0,1,1,Une formation très complète et enrichissante ! Jamal est très clair dans son discours,[],0
403,On a des exemples très concrets et des exercices de mise en pratique bien utiles,4,0,0,0,0,1,0,0,0,1,On a des exemples très concrets et des exercices de mise en pratique bien utiles,[],0
404,J'avais connaissance de certains éléments mais cette formation m'a permis de voir et comprendre bien au-delà,4,0,0,0,0,1,0,0,1,1,J'avais connaissance de certains éléments mais cette formation m'a permis de voir et comprendre bien au-delà,[],0
405,Merci beaucoup !!,4,0,0,0,0,1,0,0,0,1,Merci beaucoup !!,[],0
406,"Ce cours m’a apporté toutes les bases dont j’avais besoin, il n’y a pas de superflu, le temps est utilisé pour donner du contenu, les exercices sont ludiques et les propos bien illustrés",4,0,0,0,0,1,0,0,1,1,"Ce cours m’a apporté toutes les bases dont j’avais besoin, il n’y a pas de superflu, le temps est utilisé pour donner du contenu, les exercices sont ludiques et les propos bien illustrés",[],0
407,"Non seulement cette formation m'a permise de mieux cerner le langage corporel que je trouve fascinant, mais aussi, elle constitue pour moi une bonne référence vers laquelle je vais me tourner pour, éventuellement, décrypter les signaux que j'aurais du mal à comprendre ou à interpréter dans ma vie perso et pro",4,0,0,0,0,1,0,0,1,1,"Non seulement cette formation m'a permise de mieux cerner le langage corporel que je trouve fascinant, mais aussi, elle constitue pour moi une bonne référence vers laquelle je vais me tourner pour, éventuellement, décrypter les signaux que j'aurais du mal à comprendre ou à interpréter dans ma vie perso et pro",[],0
408,il parle vite mais il y a beaucoup dans cette formation,1,0,0,0,0,1,1,0,0,1,il parle vite mais il y a beaucoup dans cette formation,[],0
409,C'est très enrichissant,4,0,0,0,0,1,0,0,0,1,C'est très enrichissant,[],0
410,N'hésitez pas,4,0,0,0,0,0,0,0,1,1,N'hésitez pas,[],0
411,Cours très concis et pratique,4,0,0,0,0,1,0,0,1,1,Cours très concis et pratique,[],0
412,"tres bien explique, avec beaucoup des exemples pratiques",4,0,0,0,0,1,0,0,1,1,"tres bien explique, avec beaucoup des exemples pratiques",[],0
413,j'ai trouvé la formation intéressante et pratique avec des exemples,4,0,0,0,0,1,0,0,1,1,j'ai trouvé la formation intéressante et pratique avec des exemples,[],0
414,Très satisfaits des cours de Jamal Lazar jusqu'ici!!! 🙂,4,0,0,0,0,1,0,0,1,1,Très satisfaits des cours de Jamal Lazar jusqu'ici!!!,['🙂'],1
415,Cours avec explications claires et adaptées,4,0,0,0,0,1,0,0,1,1,Cours avec explications claires et adaptées,[],0
416,Très bonne formation,4,0,0,0,0,1,0,0,1,1,Très bonne formation,[],0
417,Formateur très clair et avenant,4,0,0,0,0,1,0,0,1,1,Formateur très clair et avenant,[],0
418,Excellente Formation !!,4,0,0,0,0,1,0,0,1,1,Excellente Formation !!,[],0
419,Bon Travail Jamal !!,4,0,0,0,0,1,0,0,0,1,Bon Travail Jamal !!,[],0
420,Très intéressant et très bonne pédagogie,4,0,0,0,0,1,0,0,1,1,Très intéressant et très bonne pédagogie,[],0
421,Super intéressant et très clair,4,0,0,0,0,1,0,0,1,1,Super intéressant et très clair,[],0
422,Excellent Cours,4,0,0,0,0,1,0,0,1,1,Excellent Cours,[],0
423,Tres bien Expliqué,4,0,0,0,0,1,0,0,1,1,Tres bien Expliqué,[],0
424,Très chouette formation 🙂 Merci 🙂,4,0,0,0,0,1,0,0,0,1,Très chouette formation  Merci,"['🙂', '🙂']",2
425,Cours très bien mené,4,0,0,0,0,1,0,0,1,1,Cours très bien mené,[],0
426,"Simple, clair, illustré d'exemples et d'études et des exercices à faire",4,0,0,0,0,1,0,0,1,1,"Simple, clair, illustré d'exemples et d'études et des exercices à faire",[],0
427,Très instructif !,4,0,0,0,0,1,0,0,1,1,Très instructif !,[],0
428,Très intéressant,4,0,0,0,0,1,0,0,0,1,Très intéressant,[],0
429,"Bien expliqué, j’apprends de nouvelles choses",4,0,0,0,0,1,0,0,0,1,"Bien expliqué, j’apprends de nouvelles choses",[],0
430,Très interroge,4,0,0,0,0,1,0,0,1,1,Très interroge,[],0
431,Cours très intéressant et très pédagogique,4,0,0,0,0,1,0,0,1,1,Cours très intéressant et très pédagogique,[],0
432,Merci,4,0,0,0,0,1,0,0,0,1,Merci,[],0
433,Excellent!,4,0,0,0,0,1,0,0,0,1,Excellent!,[],0
434,Merci!,4,0,0,0,0,1,0,0,0,2,Merci!,[],0
435,Excellente formation,4,0,0,0,0,1,0,0,1,1,Excellente formation,[],0
436,mieux que mes attentes,4,0,0,0,0,1,0,1,0,1,mieux que mes attentes,[],0
437,Très intéressant!,4,0,0,0,0,1,0,0,0,1,Très intéressant!,[],0
438,Excellent,4,0,0,0,0,1,0,0,0,1,Excellent,[],0
439,c'est un cours de hacking et non de cybersécurité,2,1,0,1,0,0,0,0,0,1,c'est un cours de hacking et non de cybersécurité,[],0
440,très peu de notion réseau n'est abordé et ce n'est pas pour de vrai débutant,2,0,0,0,0,0,1,0,0,0,très peu de notion réseau n'est abordé et ce n'est pas pour de vrai débutant,[],0
441,certains prérequis sont à connaitre,2,0,1,0,0,0,0,0,0,2,certains prérequis sont à connaitre,[],0
442,déçu !!!!!!!,2,1,0,1,0,0,1,0,0,0,déçu !!!!!!!,[],0
443,"cours s'est répété plusieurs fois, le formateur ne savait pas quoi faire",2,1,0,1,0,0,0,0,0,0,"cours s'est répété plusieurs fois, le formateur ne savait pas quoi faire",[],0
444,"Il teste les choses dans le cours, plusieurs erreurs au cours de la formation",2,0,0,1,0,0,1,0,0,0,"Il teste les choses dans le cours, plusieurs erreurs au cours de la formation",[],0
445,Clairement pas un expert sur le sujet 😰,1,1,0,0,0,0,0,0,0,0,Clairement pas un expert sur le sujet,['😰'],1
446,On a l'impression qu'il découvre le contenu au fur et à mesure,1,0,0,1,0,0,0,0,0,1,On a l'impression qu'il découvre le contenu au fur et à mesure,[],0
447,"Le vocabulaire employé est souvent obscure ou inadapté, et les vidéos semblent manquer de préparation",1,0,0,1,0,0,1,0,0,0,"Le vocabulaire employé est souvent obscure ou inadapté, et les vidéos semblent manquer de préparation",[],0
448,Je déconseille vivement,2,1,0,1,0,0,0,0,0,0,Je déconseille vivement,[],0
449,pour aller plus loin,2,0,1,0,0,0,0,0,0,1,pour aller plus loin,[],0
450,je suis totalement decu par cette formation,2,0,0,1,0,0,1,0,0,0,je suis totalement decu par cette formation,[],0
451,je prefere le formateur Seif car plus precis technique efficace; explique tres bien les processus de fond,2,0,0,1,0,0,1,0,0,0,je prefere le formateur Seif car plus precis technique efficace; explique tres bien les processus de fond,[],0
452,Le code en python sur scraping est tres bien fait pas de temps mort pas de bug sur les labs pas d oublie d enregistrement d un fichier nano tous fonction t es genial Seif; pour le coup je cherche une formation pour la preparation a la certification CEH,4,0,0,0,0,1,0,0,1,1,Le code en python sur scraping est tres bien fait pas de temps mort pas de bug sur les labs pas d oublie d enregistrement d un fichier nano tous fonction t es genial Seif; pour le coup je cherche une formation pour la preparation a la certification CEH,[],0
453,null course he nothing works he doesnt even know what's he doing i give it 3/10,1,1,0,1,0,0,0,0,0,1,null course he nothing works he doesnt even know what's he doing i give it 3/10,[],0
454,Le site mentionné dans la vidéo dr-firas.com ne fonctionne pas,0,0,0,1,0,0,1,0,0,0,Le site mentionné dans la vidéo dr-firas.com ne fonctionne pas,[],0
455,pub pour vpn abusé !!!,2,1,0,1,0,0,0,0,0,0,pub pour vpn abusé !!!,[],0
456,"Clairement le formateur n'est pas un expert sur le sujet, les modules ne sont pas maîtrisés, c'est de l'amateurisme complet et de l'argent jeté par la fenêtre",1,1,0,1,0,0,0,0,0,0,"Clairement le formateur n'est pas un expert sur le sujet, les modules ne sont pas maîtrisés, c'est de l'amateurisme complet et de l'argent jeté par la fenêtre",[],0
457,Cette formation est une bonne entrée en matière pour de la cyber sécurité et savoir ce que l'on veut travailler,4,0,1,0,0,0,0,0,1,1,Cette formation est une bonne entrée en matière pour de la cyber sécurité et savoir ce que l'on veut travailler,[],0
458,Certaines vidéos sont longues et pas forcément utiles (attaque que ne fonctionne pas et debug),0,0,0,1,0,0,1,0,0,0,Certaines vidéos sont longues et pas forcément utiles (attaque que ne fonctionne pas et debug),[],0
459,Globalement insatisfait !!! On apprend bien entendu des notions importantes mais la pédagogie reste perfectible,1,1,0,1,0,0,1,0,0,0,Globalement insatisfait !!! On apprend bien entendu des notions importantes mais la pédagogie reste perfectible,[],0
460,"On voit toujours la même chose, beaucoup de redite entre tous les cours",2,0,0,1,0,0,1,0,0,0,"On voit toujours la même chose, beaucoup de redite entre tous les cours",[],0
461,Not very easy to install all VMs,0,0,0,0,1,0,1,0,0,0,Not very easy to install all VMs,[],0
462,après avoir suivis tous les cours proposés si je devais à nouveau acheter une formation sur la cyber sécurité ça ne serait sûrement pas celle là,2,0,0,1,0,0,1,0,0,0,après avoir suivis tous les cours proposés si je devais à nouveau acheter une formation sur la cyber sécurité ça ne serait sûrement pas celle là,[],0
463,Force à toi quand même tu as la volonté pour faire tant d'heures sans rien expliquer 😀,1,1,0,0,0,0,0,0,0,0,Force à toi quand même tu as la volonté pour faire tant d'heures sans rien expliquer,['😀'],1
464,Il perd du temps sur les installations et ca rend sa formation très longue,1,0,0,1,0,0,1,0,0,0,Il perd du temps sur les installations et ca rend sa formation très longue,[],0
465,"Pas mal d'infos intéressantes mais trop confus, redondant aussi, manque de pédagogie et de précision dans les exemples donnés",2,0,0,1,0,0,1,0,0,0,"Pas mal d'infos intéressantes mais trop confus, redondant aussi, manque de pédagogie et de précision dans les exemples donnés",[],0
466,"La présentantion doit être mieux préparée, beaucoup de chses ne fonctionnent pas",1,0,0,1,0,0,1,0,0,0,"La présentantion doit être mieux préparée, beaucoup de chses ne fonctionnent pas",[],0
467,"Les explications sont claires mais les versions ne correspondent pas toujours, ce qui provoque des obstacles et de la difficulté",0,0,0,1,0,0,1,0,0,0,"Les explications sont claires mais les versions ne correspondent pas toujours, ce qui provoque des obstacles et de la difficulté",[],0
468,"Bien dans l'ensemble, cependant",4,0,0,0,0,1,1,0,0,2,"Bien dans l'ensemble, cependant",[],0
469,Les démonstrations manque de préparation et de profondeur technique sur le réseau,1,0,0,1,0,0,1,0,0,0,Les démonstrations manque de préparation et de profondeur technique sur le réseau,[],0
470,Mise a par ceci les thèmes aborder son bon,4,0,0,0,0,0,0,0,1,1,Mise a par ceci les thèmes aborder son bon,[],0
471,"Bien expliqué mais pour autant pas mal d'adaptations à réaliser pour installer la lachine virtuelle, par exemple sur Windows cela s'appelle VMWare Workstation Pro (gratuit) désormais + autre méthide pour installer Kali plus facilement mais sinon bien, mérite une mise à jour",0,0,1,1,0,0,0,0,1,1,"Bien expliqué mais pour autant pas mal d'adaptations à réaliser pour installer la lachine virtuelle, par exemple sur Windows cela s'appelle VMWare Workstation Pro (gratuit) désormais + autre méthide pour installer Kali plus facilement mais sinon bien, mérite une mise à jour",[],0
472,enrichissant,4,0,0,0,0,1,0,0,0,1,enrichissant,[],0
473,La structure des cours est assez répétitive,2,0,0,1,0,0,1,0,0,0,La structure des cours est assez répétitive,[],0
474,C'est excellent,4,0,0,0,0,1,0,0,0,1,C'est excellent,[],0
475,"Les explications sont claires, la démarche est bonne",4,0,0,0,0,1,0,0,1,1,"Les explications sont claires, la démarche est bonne",[],0
476,pour que le formateur soit dans une dynamique de toujours s'améliorer,4,0,1,0,0,0,0,0,0,1,pour que le formateur soit dans une dynamique de toujours s'améliorer,[],0
477,C'est mon première approche sur le cybersécurité dont l'objectif est de m'orienter sur cette voie,4,0,1,0,0,0,0,0,0,1,C'est mon première approche sur le cybersécurité dont l'objectif est de m'orienter sur cette voie,[],0
478,"Je trouve l'introduction intéressant, c'est pourquoi j'ai donnée cette note",4,0,1,0,0,1,0,0,0,1,"Je trouve l'introduction intéressant, c'est pourquoi j'ai donnée cette note",[],0
479,"C'est un excellente formation, ce qui manque c'est une mise à jour à propos des outils utilisés",2,0,1,0,0,1,1,0,0,1,"C'est un excellente formation, ce qui manque c'est une mise à jour à propos des outils utilisés",[],0
480,pour le moment le cours est bien fait et structuré d'une manière que je trouve parfaite,2,0,0,0,0,1,0,0,1,1,pour le moment le cours est bien fait et structuré d'une manière que je trouve parfaite,[],0
481,"Bonjour, je fais face a un problème d'affichage de kali lunix après l'installation",0,0,0,0,1,0,1,0,0,0,"Bonjour, je fais face a un problème d'affichage de kali lunix après l'installation",[],0
482,Merci de aide,4,0,0,0,0,1,0,0,0,1,Merci de aide,[],0
483,bien dans l'ensemble pour commencer! cependant un peu obsolète,2,0,0,0,0,1,1,0,0,0,bien dans l'ensemble pour commencer! cependant un peu obsolète,[],0
484,Jusqu'a present c'est tres clair,4,0,0,0,0,1,0,0,0,1,Jusqu'a present c'est tres clair,[],0
485,Des explication claire facile à comprendre,4,0,0,0,0,1,0,0,1,1,Des explication claire facile à comprendre,[],0
486,c'est bien pour le moment,4,0,0,0,0,1,0,0,0,1,c'est bien pour le moment,[],0
487,J'apprend des choses mais les explications ne sont pas tres completes,1,0,0,0,0,1,1,0,0,0,J'apprend des choses mais les explications ne sont pas tres completes,[],0
488,Les explications sont pertinentes et précises,4,0,0,0,0,1,0,0,1,1,Les explications sont pertinentes et précises,[],0
489,"Il faudrait, peut-être, penser à réduire le temps des commentaires et plutôt détailler les choix recommandés",1,0,1,0,0,0,0,0,0,1,"Il faudrait, peut-être, penser à réduire le temps des commentaires et plutôt détailler les choix recommandés",[],0
490,Bravo pour la qualité sonore et visuelle,4,0,0,0,0,1,0,0,1,1,Bravo pour la qualité sonore et visuelle,[],0
491,cette première partie donne envie de continuer,4,0,0,0,0,1,0,0,0,1,cette première partie donne envie de continuer,[],0
492,"ce cours est précis et concis, il répond vraiment au besoin d'un débutant",4,0,0,0,0,1,0,0,1,1,"ce cours est précis et concis, il répond vraiment au besoin d'un débutant",[],0
493,merci !!!,4,0,0,0,0,1,0,0,1,1,merci !!!,[],0
494,Ce cours est dense mais me semble complet abordant les differents aspects de la Cybersécurité,4,0,0,0,0,1,0,0,1,1,Ce cours est dense mais me semble complet abordant les differents aspects de la Cybersécurité,[],0
495,"très bien expliquer , avec des illustration claire",4,0,0,0,0,1,0,0,1,1,"très bien expliquer , avec des illustration claire",[],0
496,Très bien expliqué,4,0,0,0,0,1,0,0,1,1,Très bien expliqué,[],0
497,i cannot find the links showed in the video,0,0,0,0,1,0,1,0,0,1,i cannot find the links showed in the video,[],0
498,Clair et explicite,4,0,0,0,0,0,0,0,1,1,Clair et explicite,[],0
499,oui un bon debut,4,0,1,0,0,1,0,0,0,1,oui un bon debut,[],0
500,Question prématurée,1,0,0,0,0,0,1,0,0,0,Question prématurée,[],0
501,Je voulais donc donner un avis neutre,1,0,1,0,0,0,0,0,0,1,Je voulais donc donner un avis neutre,[],0
502,bien,4,0,0,0,0,1,0,0,0,1,bien,[],0
503,Très bon cours et d'utilité public 👍,4,0,0,0,0,1,0,0,1,1,Très bon cours et d'utilité public,['👍'],1
504,"Je me sens vraiment à l'aise avec vos explications, j'avoue que je suis très content et j'espère que la suite sera meilleure",4,0,0,0,0,1,0,0,1,1,"Je me sens vraiment à l'aise avec vos explications, j'avoue que je suis très content et j'espère que la suite sera meilleure",[],0
505,Bonne continuation à vous monsieur👍,4,0,0,0,0,1,0,0,0,2,Bonne continuation à vous monsieur,['👍'],1
506,"j'ai aimé les cours de Dr Firas , c'était avec beaucoup de pédagogie",4,0,0,0,0,1,0,0,0,1,"j'ai aimé les cours de Dr Firas , c'était avec beaucoup de pédagogie",[],0
507,Merci,4,0,0,0,0,1,0,0,0,1,Merci,[],0
508,Excellente formation pour comprendre le monde de la cybersécurité que ce soir pour les débutants ou à un niveau expert,4,0,0,0,0,1,0,0,1,1,Excellente formation pour comprendre le monde de la cybersécurité que ce soir pour les débutants ou à un niveau expert,[],0
509,Cours clairs et exemples et test bien construits,4,0,0,0,0,1,0,0,1,1,Cours clairs et exemples et test bien construits,[],0
510,"merci avant de commencer la formation, demander si il y a du matériel à acheter",4,0,1,0,0,1,0,0,0,1,"merci avant de commencer la formation, demander si il y a du matériel à acheter",[],0
511,"Après un début moins intéressant (introduction), cela devient pour le moment intéressant pour remplir mon objectif",4,0,1,0,0,1,0,0,0,1,"Après un début moins intéressant (introduction), cela devient pour le moment intéressant pour remplir mon objectif",[],0
512,Plutôt super,4,0,0,0,0,1,0,0,0,1,Plutôt super,[],0
513,Bon cours dans l'ensemble,4,0,0,0,0,1,0,0,1,1,Bon cours dans l'ensemble,[],0
514,Déjà quelques répétitions mais c'est okay,4,0,0,0,0,0,1,0,1,2,Déjà quelques répétitions mais c'est okay,[],0
515,j'ai apris beaucoup des choses vraiment,4,0,0,0,0,1,0,0,0,1,j'ai apris beaucoup des choses vraiment,[],0
516,Cours bien conçu et à la portée de tous,4,0,0,0,0,0,0,0,1,1,Cours bien conçu et à la portée de tous,[],0
517,"Très intéressant, je ne peux plus m'arrêter",4,0,0,0,0,1,0,0,0,1,"Très intéressant, je ne peux plus m'arrêter",[],0
518,un cours vraiment sympa! idéal pour les débutants,4,0,0,0,0,1,0,0,1,1,un cours vraiment sympa! idéal pour les débutants,[],0
519,la méthodologie est basé sur un apprentissage concret!,4,0,0,0,0,1,0,0,1,1,la méthodologie est basé sur un apprentissage concret!,[],0
520,Je m'attends à une formation de qualité au vu de cette introdution,4,0,1,0,0,0,0,0,1,1,Je m'attends à une formation de qualité au vu de cette introdution,[],0
521,Je suis satisfait des références et des formateurs,4,0,0,0,0,1,0,0,1,1,Je suis satisfait des références et des formateurs,[],0
522,Bien présente la formation,4,0,0,0,0,1,0,0,1,1,Bien présente la formation,[],0
523,Bonne intro,4,0,0,0,0,1,0,0,1,1,Bonne intro,[],0
524,J’attends de voir le contenu des cours,4,0,1,0,0,0,0,0,0,2,J’attends de voir le contenu des cours,[],0
525,un cours qui changera mo niveau en informatique,4,0,1,0,0,0,0,0,1,1,un cours qui changera mo niveau en informatique,[],0
526,Le prof est explicite,4,0,0,0,0,1,0,0,1,1,Le prof est explicite,[],0
527,"Jusqu'ici tout va bien, c'est un bon début",4,0,1,0,0,1,0,0,0,1,"Jusqu'ici tout va bien, c'est un bon début",[],0
528,Hyper Bien,4,0,0,0,0,1,0,0,0,1,Hyper Bien,[],0
529,Bonne méthode de dispensation et clarté dans l’expression,4,0,0,0,0,0,0,0,1,1,Bonne méthode de dispensation et clarté dans l’expression,[],0
530,Belle introduction,4,0,0,0,0,1,0,0,1,1,Belle introduction,[],0
531,Je me ferai le plaisir de terminer cette formation,4,0,0,0,0,1,0,0,0,1,Je me ferai le plaisir de terminer cette formation,[],0
532,car le contenu est interressant que ce soit theorique ou pratique on s'en sort pour le mieux,4,0,0,0,0,1,0,0,0,1,car le contenu est interressant que ce soit theorique ou pratique on s'en sort pour le mieux,[],0
533,bon cours mais la description n'est pas bonne,0,0,0,1,0,1,0,0,0,0,bon cours mais la description n'est pas bonne,[],0
534,trop d'erreurs dans description,0,0,0,1,0,0,1,0,0,0,trop d'erreurs dans description,[],0
535,"je commence maintenant, plutôt interressant!",4,0,1,0,0,1,0,0,0,1,"je commence maintenant, plutôt interressant!",[],0
536,bon début avec vous Dr firas je suis ingénieur informaticien ce cours sera bénefique pour moi,4,0,0,0,0,1,0,0,1,1,bon début avec vous Dr firas je suis ingénieur informaticien ce cours sera bénefique pour moi,[],0
537,c'est un cour tres interessant je le conseil vraiment a tout celui qui veut se lancer dans la cybersecurite,4,0,0,0,0,1,0,0,1,1,c'est un cour tres interessant je le conseil vraiment a tout celui qui veut se lancer dans la cybersecurite,[],0
538,"Déjà ça a très bien commencé, je suis sur que je serai satisfait",4,0,0,0,0,1,0,0,0,1,"Déjà ça a très bien commencé, je suis sur que je serai satisfait",[],0
539,oui le cours répond à mes attentes pour l'instant,4,0,0,0,0,0,0,0,1,1,oui le cours répond à mes attentes pour l'instant,[],0
540,Ça touche exactement ce que je cherche,4,0,0,0,0,1,0,0,1,1,Ça touche exactement ce que je cherche,[],0
541,Oui ce cours répond parfaitement à mon attente,4,0,0,0,0,0,0,0,1,1,Oui ce cours répond parfaitement à mon attente,[],0
542,par ce que au commencement je comprends mieux,4,0,0,0,0,0,0,0,1,1,par ce que au commencement je comprends mieux,[],0
543,Très bien expliquer,4,0,0,0,0,1,0,0,1,1,Très bien expliquer,[],0
544,Le cours est comprehensible,4,0,0,0,0,1,0,0,1,1,Le cours est comprehensible,[],0
545,toute est tres bien expliqué et fonctionne parfaitement jusqu'ici,4,0,0,0,0,1,0,0,1,1,toute est tres bien expliqué et fonctionne parfaitement jusqu'ici,[],0
546,Assez explicite,4,0,0,0,0,0,0,0,1,2,Assez explicite,[],0
547,Sauf que l'installation n'est pas la même pour toutes les versions,0,0,0,1,0,0,1,0,0,2,Sauf que l'installation n'est pas la même pour toutes les versions,[],0
548,Pour l'instant c'es clair,4,0,0,0,0,0,0,0,1,1,Pour l'instant c'es clair,[],0
549,3 pourrait être supprimé car abordé par ailleurs,2,0,1,0,0,0,0,0,0,2,3 pourrait être supprimé car abordé par ailleurs,[],0
550,Pour le moment je me sent beaucoup à l’aise,4,0,0,0,0,1,0,0,0,1,Pour le moment je me sent beaucoup à l’aise,[],0
551,Je suis débutant et déjà j’ai une très bonne idée,4,0,0,0,0,1,0,0,1,1,Je suis débutant et déjà j’ai une très bonne idée,[],0
552,Le cours très bien expliqué,4,0,0,0,0,1,0,0,1,1,Le cours très bien expliqué,[],0
553,mais le son est petit,1,0,0,0,0,0,1,0,0,0,mais le son est petit,[],0
554,Bonnes explications,4,0,0,0,0,1,0,0,1,1,Bonnes explications,[],0
555,"Pour le moment oui, ce cours correspond à mes attentes",4,0,0,0,0,0,0,0,1,1,"Pour le moment oui, ce cours correspond à mes attentes",[],0
556,"Pour l'instant oui, attendons voir la suite",4,0,1,0,0,0,0,0,1,2,"Pour l'instant oui, attendons voir la suite",[],0
557,semble intéressant pour un début,4,0,0,0,0,1,0,0,0,1,semble intéressant pour un début,[],0
558,tres simple comme explication,4,0,0,0,0,0,0,0,1,1,tres simple comme explication,[],0
559,Tout à fait d'accord,4,0,0,0,0,1,0,0,0,1,Tout à fait d'accord,[],0
560,supère bien,4,0,0,0,0,1,0,0,0,1,supère bien,[],0
561,"Le cours est plutôt bien parti, j'apprécie",4,0,0,0,0,1,0,0,0,1,"Le cours est plutôt bien parti, j'apprécie",[],0
562,"Cours intéressant, Contenu simple et les explications sont top",4,0,0,0,0,1,0,0,1,1,"Cours intéressant, Contenu simple et les explications sont top",[],0
563,très bon professeur je recommande 🥰,4,0,0,0,0,1,0,0,1,1,très bon professeur je recommande,['🥰'],1
564,j'adore le contenu 😋,4,0,0,0,0,1,0,0,0,1,j'adore le contenu,['😋'],1
565,"Je suis très satisfait, cette formation m'a beaucoup apporté, vraiment excellent !!! 👌👌👌",4,0,0,0,0,1,0,1,1,1,"Je suis très satisfait, cette formation m'a beaucoup apporté, vraiment excellent !!!","['👌', '👌', '👌']",3
566,Merci !!!! Mr. Firas vraiment 😊 Un Hackeur étique grâce à. Mr. Firas à bientôt,4,0,0,0,0,1,0,1,0,1,Merci !!!! Mr. Firas vraiment  Un Hackeur étique grâce à. Mr. Firas à bientôt,['😊'],1
567,"cours très intéressant, pedagogique et progressif",4,0,0,0,0,1,0,0,1,1,"cours très intéressant, pedagogique et progressif",[],0
568,merci 🙂,4,0,0,0,0,1,0,0,0,2,merci,['🙂'],1
569,Oui cela correspond à mes attentes,4,0,0,0,0,0,0,0,1,1,Oui cela correspond à mes attentes,[],0
570,"je suis satisfait, comme je suis débutant",4,0,0,0,0,1,0,0,0,1,"je suis satisfait, comme je suis débutant",[],0
571,"Explication très claire, bien détaillé et surtout très bien structuré",4,0,0,0,0,1,0,0,1,1,"Explication très claire, bien détaillé et surtout très bien structuré",[],0
572,oui cela correspond a mes attentes sauf que l'affichage de certains ecrans est tres petit a part ca le contenu est satifaisant,0,0,0,0,0,0,1,0,1,1,oui cela correspond a mes attentes sauf que l'affichage de certains ecrans est tres petit a part ca le contenu est satifaisant,[],0
573,très bien expliqué !,4,0,0,0,0,1,0,0,1,1,très bien expliqué !,[],0
574,J’aime beaucoup les présentations car le prof est très méthodique et précis,4,0,0,0,0,1,0,0,1,1,J’aime beaucoup les présentations car le prof est très méthodique et précis,[],0
575,C'est claire et net,4,0,0,0,0,1,0,0,1,1,C'est claire et net,[],0
576,les cours sont bien expliquer,4,0,0,0,0,1,0,0,1,1,les cours sont bien expliquer,[],0
577,parce que la formation est bien faite,4,0,0,0,0,1,0,0,1,1,parce que la formation est bien faite,[],0
578,Explication claire,4,0,0,0,0,1,0,0,1,1,Explication claire,[],0
579,c'est un bon début,4,0,1,0,0,0,0,0,1,1,c'est un bon début,[],0
580,très satisfait,4,0,0,0,0,1,0,0,0,1,très satisfait,[],0
581,cest tres interessant,4,0,0,0,0,1,0,0,0,1,cest tres interessant,[],0
582,Pationnant,4,0,0,0,0,1,0,0,0,1,Pationnant,[],0
583,La formation répond à mes attentes,4,0,0,0,0,0,0,0,1,1,La formation répond à mes attentes,[],0
584,je suis satisfait,4,0,0,0,0,1,0,0,0,1,je suis satisfait,[],0
585,bien pour le moment,4,0,1,0,0,1,0,0,1,1,bien pour le moment,[],0
586,"je trouve ce cours captivant et bien structuré, je donne une note de 21/20",4,0,0,0,0,1,0,1,1,1,"je trouve ce cours captivant et bien structuré, je donne une note de 21/20",[],0
587,La formation répond à mes attentes,4,0,0,0,0,0,0,0,1,1,La formation répond à mes attentes,[],0
588,J'adore,4,0,0,0,0,1,0,0,0,1,J'adore,[],0
589,j'aime,4,0,0,0,0,1,0,0,0,1,j'aime,[],0
590,Parfait,4,0,0,0,0,1,0,0,1,1,Parfait,[],0
591,oui exactement les chapitres sont bonnes,4,0,0,0,0,1,0,0,1,1,oui exactement les chapitres sont bonnes,[],0
592,le meilleur cours jusqu'ici,4,0,0,0,0,1,0,0,1,1,le meilleur cours jusqu'ici,[],0
593,Je n'ai jamais vu un cours aussi complet que celui-ci,4,0,0,0,0,1,0,1,1,1,Je n'ai jamais vu un cours aussi complet que celui-ci,[],0
594,Que Dr Firass améliore juste sa façon d'expliquer les leçons !!!!,1,0,1,0,0,1,0,0,1,1,Que Dr Firass améliore juste sa façon d'expliquer les leçons !!!!,[],0
595,ce cours est très pratique et réponde a nos attentes,4,0,0,0,0,1,0,0,1,1,ce cours est très pratique et réponde a nos attentes,[],0
596,excelente formation en cybersecurite,4,0,0,0,0,1,0,0,1,1,excelente formation en cybersecurite,[],0
597,"Pour l'instant, tout va bien",4,0,1,0,0,1,0,0,1,1,"Pour l'instant, tout va bien",[],0
598,bien expliquer et claire,4,0,0,0,0,1,0,0,1,1,bien expliquer et claire,[],0
599,Bien expliqué!,4,0,0,0,0,1,0,0,1,1,Bien expliqué!,[],0
600,plateforme Incroyable,4,0,0,0,0,1,0,1,1,1,plateforme Incroyable,[],0
601,parfait,4,0,0,0,0,1,0,0,0,1,parfait,[],0
602,J'ai tellement appris de ce cours et j'apprécie vraiment les exemples et les défis mis en place,4,0,0,0,0,1,0,0,1,1,J'ai tellement appris de ce cours et j'apprécie vraiment les exemples et les défis mis en place,[],0
603,TRES BON COURS,4,0,0,0,0,1,0,0,1,1,TRES BON COURS,[],0
604,Génial,4,0,0,0,0,1,0,0,0,1,Génial,[],0
