No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
341,The materials were easy to understand and the instructor was superb!,2,0,0,0,0,1,0,0,1,1,The materials were easy to understand and the instructor was superb!,[],0
342,"Instructor does a great job explaining the fundamentals of NLP by breaking down the steps of text preprocessing and analysis, and gradually bringing the student to an advanced level understanding",4,0,0,0,0,1,0,0,1,1,"Instructor does a great job explaining the fundamentals of NLP by breaking down the steps of text preprocessing and analysis, and gradually bringing the student to an advanced level understanding",[],0
343,"This course is great for me, who is a beginner to intermediate level data scientist, to refresh fundamentals, and to open up to advanced algorithms like LDA, TextRank, and deep learning",4,0,0,0,0,1,0,0,1,1,"This course is great for me, who is a beginner to intermediate level data scientist, to refresh fundamentals, and to open up to advanced algorithms like LDA, TextRank, and deep learning",[],0
344,Highly recommended!,4,0,0,0,0,1,0,0,1,1,Highly recommended!,[],0
345,One of the better courses I've had the pleasure of learning from,4,0,0,0,0,1,0,0,1,1,One of the better courses I've had the pleasure of learning from,[],0
346,I had prior experience with machine learning but never knew NLP,4,0,0,0,0,0,0,0,1,0,I had prior experience with machine learning but never knew NLP,[],0
347,"I completed all the coding exercises without cheating, and could immediately develop NLP applications and make contributions within my organization with a deep understanding of what is actually happening behind the scenes",4,0,0,0,0,1,0,0,1,1,"I completed all the coding exercises without cheating, and could immediately develop NLP applications and make contributions within my organization with a deep understanding of what is actually happening behind the scenes",[],0
348,"I think the course is suitable for those who have more of a background in math, science, or computer science than a pure beginner",4,0,0,0,0,0,0,0,1,1,"I think the course is suitable for those who have more of a background in math, science, or computer science than a pure beginner",[],0
349,Instructor is extremely good at explaining everything in detail,4,0,0,0,0,0,0,0,1,1,Instructor is extremely good at explaining everything in detail,[],0
350,"I think the course needs to introduce more challenges because the solution is always given, so you don't really have to do any work 😥",4,1,1,0,1,0,1,1,0,0,"I think the course needs to introduce more challenges because the solution is always given, so you don't really have to do any work",['😥'],1
351,"As a whole, this is a great introduction to NLP",4,0,0,0,0,1,0,0,1,1,"As a whole, this is a great introduction to NLP",[],0
352,Thank the stars for Instructor,4,0,0,0,0,1,0,0,1,1,Thank the stars for Instructor,[],0
353,"This course helped me go from not knowing anything about NLP to now being able to build an LSTM spam detector, generate poems, spin articles, and categorize documents into topics",4,0,0,0,0,1,0,0,1,1,"This course helped me go from not knowing anything about NLP to now being able to build an LSTM spam detector, generate poems, spin articles, and categorize documents into topics",[],0
354,It's just an overall useful course,4,0,0,0,0,0,0,0,1,1,It's just an overall useful course,[],0
355,This is the best course for those who want to learn NLP,4,0,1,0,0,0,0,0,1,1,This is the best course for those who want to learn NLP,[],0
356,"The best part of this course is that they covered deep neural networks from scratch, all the way from ANNs up to CNNs and LSTMs",4,0,0,0,0,1,0,0,1,1,"The best part of this course is that they covered deep neural networks from scratch, all the way from ANNs up to CNNs and LSTMs",[],0
357,This is the most detailed and well explained course on NLP that I have come across on the internet,4,0,0,0,0,1,0,0,1,1,This is the most detailed and well explained course on NLP that I have come across on the internet,[],0
358,"The trainer has explained every topic in great detail, and the Q&A is also very efficient as you will get your reply within 24 hrs",4,0,0,0,0,0,0,0,1,1,"The trainer has explained every topic in great detail, and the Q&A is also very efficient as you will get your reply within 24 hrs",[],0
359,So all in all this is the best course you can enroll in if you want to learn NLP from scratch,4,0,0,0,0,1,0,0,1,1,So all in all this is the best course you can enroll in if you want to learn NLP from scratch,[],0
360,Awesome course for complete NLP learning from beginner to pro level,4,0,0,0,0,1,0,0,1,1,Awesome course for complete NLP learning from beginner to pro level,[],0
361,Gives lots of hands-on project experience,4,0,0,0,0,0,0,0,1,1,Gives lots of hands-on project experience,[],0
362,Please understand the concept while watching the lecture and then try to implement the code on your own 😞,4,1,1,0,1,0,1,1,0,0,Please understand the concept while watching the lecture and then try to implement the code on your own,['😞'],1
363,Perhaps the best course I've taken on Udemy,4,0,0,0,0,1,0,0,1,1,Perhaps the best course I've taken on Udemy,[],0
364,"The instructor is thorough in his teaching but even more importantly the course walks you through a huge number of applications and approaches to NLP, so that you end up really understanding the essence of it",4,0,0,0,0,1,0,0,1,1,"The instructor is thorough in his teaching but even more importantly the course walks you through a huge number of applications and approaches to NLP, so that you end up really understanding the essence of it",[],0
365,It deserves all the stars!,4,0,0,0,0,1,0,1,0,1,It deserves all the stars!,[],0
366,"From beginning to expert, this course has valuable information",4,0,0,0,0,1,0,0,1,1,"From beginning to expert, this course has valuable information",[],0
367,"I was going to skip some earlier chapters, since I'm familiar with NLP",4,0,1,0,0,0,0,0,0,1,"I was going to skip some earlier chapters, since I'm familiar with NLP",[],0
368,Happy I didn't,4,0,0,0,0,1,0,0,0,1,Happy I didn't,[],0
369,I learned some additional theory and practical tips to apply,4,0,0,0,0,1,0,0,1,1,I learned some additional theory and practical tips to apply,[],0
370,Super course!,4,0,0,0,0,1,0,0,1,1,Super course!,[],0
371,"Really rich and resourceful, comprehensive course",4,0,0,0,0,1,0,0,1,1,"Really rich and resourceful, comprehensive course",[],0
372,Kudos to Instructor,4,0,0,0,0,1,0,0,1,1,Kudos to Instructor,[],0
373,"I have taken several courses, but this one is really well done",4,0,0,0,0,1,0,0,1,1,"I have taken several courses, but this one is really well done",[],0
374,The best part of course is the way each and every topic is explained with a mathematical intution,4,0,1,0,0,0,0,0,1,1,The best part of course is the way each and every topic is explained with a mathematical intution,[],0
375,It is one of the good opportunity for easy to learn NLP and machine learning and we can do many projects and get practical knowledge,4,0,0,0,0,1,0,0,1,1,It is one of the good opportunity for easy to learn NLP and machine learning and we can do many projects and get practical knowledge,[],0
376,"Slow enough for understanding concepts well, but fast enough to cover all important topics 😊",4,0,1,0,1,1,0,1,1,2,"Slow enough for understanding concepts well, but fast enough to cover all important topics",['😊'],1
377,He is a very supportive teacher as well,4,0,0,0,0,1,0,0,1,1,He is a very supportive teacher as well,[],0
378,It's a great instructive course for learning to build many NLP algorithms from scratch,4,0,0,0,0,1,0,0,1,1,It's a great instructive course for learning to build many NLP algorithms from scratch,[],0
379,This course suits beginner-advanced level,4,0,1,0,0,0,0,0,1,1,This course suits beginner-advanced level,[],0
380,Instructor is an awesome teacher,4,0,0,0,0,1,0,0,1,1,Instructor is an awesome teacher,[],0
381,All the notebooks and the way everything was explained,4,0,0,0,0,0,0,0,1,1,All the notebooks and the way everything was explained,[],0
382,It was awesome,4,0,0,0,0,1,0,0,0,1,It was awesome,[],0
383,I had fun learning NLP,4,0,0,0,0,1,0,0,0,1,I had fun learning NLP,[],0
384,Instructor is great at breaking down complex concepts and making them easier to understand,4,0,0,0,0,1,0,0,1,1,Instructor is great at breaking down complex concepts and making them easier to understand,[],0
385,Thank you for the lovely course!,4,0,0,0,0,1,0,0,0,1,Thank you for the lovely course!,[],0
386,It is a great experience to learn while coding along,4,0,0,0,0,1,0,0,0,1,It is a great experience to learn while coding along,[],0
387,Longest but one of the best and engaging courses I have been involved with on Udemy,1,0,0,0,0,1,0,0,1,1,Longest but one of the best and engaging courses I have been involved with on Udemy,[],0
388,The best way to learn and master NLP,4,0,0,0,0,1,0,0,1,1,The best way to learn and master NLP,[],0
389,"Instructor is an amazing mentor, he really helped me to learn NLP from scratch",4,0,0,0,0,1,0,0,1,1,"Instructor is an amazing mentor, he really helped me to learn NLP from scratch",[],0
390,This is really a best course on NLP,4,0,0,0,0,1,0,0,1,1,This is really a best course on NLP,[],0
391,Very nice course,4,0,0,0,0,1,0,0,0,1,Very nice course,[],0
392,A lot of useful coverage,4,0,0,0,0,0,0,0,1,1,A lot of useful coverage,[],0
393,Great resource to understand if NLP is the right subject for you to learn,4,0,0,0,0,0,0,0,1,1,Great resource to understand if NLP is the right subject for you to learn,[],0
394,this course is very good about nlp,4,0,0,0,0,1,0,0,1,1,this course is very good about nlp,[],0
395,one thing that can be added is relation extraction method,4,0,1,0,0,1,0,0,0,2,one thing that can be added is relation extraction method,[],0
396,I love this course; I will definitely recommend this course to my network,4,0,0,0,0,1,0,0,1,1,I love this course; I will definitely recommend this course to my network,[],0
397,All the math behind the concepts is perfectly explained!,4,0,0,0,0,1,0,0,1,1,All the math behind the concepts is perfectly explained!,[],0
398,"Informative, very basic and simple to follow instructions",4,0,0,0,0,0,0,0,1,1,"Informative, very basic and simple to follow instructions",[],0
399,Quick responses on the Q&A,3,0,0,0,0,0,0,0,1,1,Quick responses on the Q&A,[],0
400,I very much enjoyed the course,4,0,0,0,0,1,0,0,0,1,I very much enjoyed the course,[],0
401,Signed up for this course after seeing a section on hugging face,4,0,1,0,0,0,0,0,0,2,Signed up for this course after seeing a section on hugging face,[],0
402,"I was pretty disappointed to see it's for the ""VIP"" only",0,0,0,0,0,0,1,0,0,0,"I was pretty disappointed to see it's for the ""VIP"" only",[],0
403,Have no clue how to get access to it 😥,0,1,0,0,1,0,1,1,0,0,Have no clue how to get access to it,['😥'],1
404,"Overall, a great course with good coding guides and theory explanations",4,0,0,0,0,1,0,0,1,1,"Overall, a great course with good coding guides and theory explanations",[],0
405,Hands down one of the best courses I've taken through Udemy,4,0,0,0,0,1,0,0,1,1,Hands down one of the best courses I've taken through Udemy,[],0
406,"I've taken a few Instructor courses before, so I knew what to expect in terms of difficulty",4,0,0,0,0,0,0,0,1,0,"I've taken a few Instructor courses before, so I knew what to expect in terms of difficulty",[],0
407,"I can tell you the stuff I've learned in this course I've directly applied in my work, and in practice on kaggle datasets",4,0,0,0,0,0,0,0,1,2,"I can tell you the stuff I've learned in this course I've directly applied in my work, and in practice on kaggle datasets",[],0
408,"There are so many subtle, but handy things taught in this course that really help you to understand what you are actually implementing",4,0,0,0,0,0,0,0,1,1,"There are so many subtle, but handy things taught in this course that really help you to understand what you are actually implementing",[],0
409,Prepare for your toolkit to be expanded,4,0,1,0,0,0,0,0,0,2,Prepare for your toolkit to be expanded,[],0
410,Simply the best NLP course on Udemy at present !!!,4,0,0,0,0,1,0,0,1,1,Simply the best NLP course on Udemy at present !!!,[],0
411,Great content but let down by the lecturer's oversensitive and condescending approach to dialogue,2,1,0,0,0,0,1,0,0,1,Great content but let down by the lecturer's oversensitive and condescending approach to dialogue,[],0
412,Very Good Course,4,0,0,0,0,1,0,0,1,1,Very Good Course,[],0
413,Learnt so many new concepts 🙏,4,0,0,0,0,1,0,0,1,1,Learnt so many new concepts,['🙏'],1
414,good easy english its 5 stars for me!!,4,0,0,0,0,1,0,0,1,1,good easy english its 5 stars for me!!,[],0
415,It's amazing,4,0,0,0,0,1,0,0,0,1,It's amazing,[],0
416,He doesn't shy away from the theory and delivers it in an easy-to-understand manner,4,0,0,0,0,0,0,0,1,1,He doesn't shy away from the theory and delivers it in an easy-to-understand manner,[],0
417,Instructor gave a great foundation in this course,4,0,0,0,0,0,0,0,1,1,Instructor gave a great foundation in this course,[],0
418,Now it's all up to me to build on it,4,0,1,0,0,0,0,0,0,2,Now it's all up to me to build on it,[],0
419,This is actually a pretty good course,4,0,0,0,0,0,0,0,1,1,This is actually a pretty good course,[],0
420,Superbly conducted…,4,0,0,0,0,1,0,0,1,1,Superbly conducted…,[],0
421,Instructor is a virtuso,4,0,0,0,0,0,0,1,1,2,Instructor is a virtuso,[],0
422,"As a seasoned professional full-stack developer, but a complete newbie in AI/ML, this course has frightened and discouraged me from further learning the field for a while",4,0,0,0,1,0,1,0,0,1,"As a seasoned professional full-stack developer, but a complete newbie in AI/ML, this course has frightened and discouraged me from further learning the field for a while",[],0
423,"Thank God, I later found a real beginner-friendly course, and I'm recovered and back on track",4,0,0,0,0,1,0,1,0,1,"Thank God, I later found a real beginner-friendly course, and I'm recovered and back on track",[],0
424,"This course has a CRAZY pace, expecting you to follow along and practice/figure things out on your own with a lack of explanations and adequate guidance",1,1,0,1,0,0,0,0,0,1,"This course has a CRAZY pace, expecting you to follow along and practice/figure things out on your own with a lack of explanations and adequate guidance",[],0
425,"Yet, it is being sold as a ""course for ANYONE"" – makes no sense! 😤",1,1,0,1,0,0,1,1,0,0,"Yet, it is being sold as a ""course for ANYONE"" – makes no sense!",['😤'],1
426,Watching the last 2 sections first would be very helpful,4,0,1,0,0,0,0,0,1,1,Watching the last 2 sections first would be very helpful,[],0
427,A very deep and intense journey,4,0,0,0,0,1,0,0,0,1,A very deep and intense journey,[],0
428,Content is inconsistent in difficulty,2,0,0,1,0,0,0,0,0,1,Content is inconsistent in difficulty,[],0
429,Instructor is not good at explaining highly complicated topics that require a lot of Mathematics,1,0,0,1,0,0,0,0,0,0,Instructor is not good at explaining highly complicated topics that require a lot of Mathematics,[],0
430,"well explained, but no slides available",2,0,0,0,0,0,1,0,1,1,"well explained, but no slides available",[],0
431,"very informative ,learnt a lot",4,0,0,0,0,1,0,0,1,1,"very informative ,learnt a lot",[],0
432,"Overall it's a good course, it's not for beginners and definitely some background in Python, and stats is needed as mentioned by the instructor",4,0,0,0,1,0,0,0,1,1,"Overall it's a good course, it's not for beginners and definitely some background in Python, and stats is needed as mentioned by the instructor",[],0
433,It would be really great if the instructor was a little more kind and exhibits vibes of excitement by NLP and trying to pass on the knowledge,4,0,1,0,0,0,1,0,0,1,It would be really great if the instructor was a little more kind and exhibits vibes of excitement by NLP and trying to pass on the knowledge,[],0
434,It's just my opinion and I found his slang of 'Tough teacher' a bit weary,1,0,0,1,0,0,0,0,0,0,It's just my opinion and I found his slang of 'Tough teacher' a bit weary,[],0
435,Excellent explanation of mathematical concepts,4,0,0,0,0,1,0,0,1,1,Excellent explanation of mathematical concepts,[],0
436,I am a computer scientist with multiple years of python experience and two good degrees in math and computer science (you can verify my background here www.linkedin.com/in/nhan-vo-2765aa14/) 😁,4,0,0,0,0,1,0,0,0,2,I am a computer scientist with multiple years of python experience and two good degrees in math and computer science (you can verify my background here www.linkedin.com/in/nhan-vo-2765aa14/),['😁'],1
437,"I am trying to attend this course to see what is new, during taking a chapter (17) I like to ask the teacher again about the purpose of that chapter 😌",4,0,1,0,1,0,1,1,1,0,"I am trying to attend this course to see what is new, during taking a chapter (17) I like to ask the teacher again about the purpose of that chapter",['😌'],1
438,"The teacher instead of try to help, he do not want to listen to the honest comment of the student and give the evaluation on his/her student: ""You should check the prerequisites for this course 😓",1,1,1,1,1,0,1,1,0,0,"The teacher instead of try to help, he do not want to listen to the honest comment of the student and give the evaluation on his/her student: ""You should check the prerequisites for this course",['😓'],1
439,"I am curious, what have you done to ensure you meet the prerequisites for this course?""",1,0,1,0,0,0,0,0,0,2,"I am curious, what have you done to ensure you meet the prerequisites for this course?""",[],0
440,good but should give more detail explanation for math 😬,1,0,1,0,1,0,1,1,1,1,good but should give more detail explanation for math,['😬'],1
441,Mentor is providing slides for video and he is also fooling student to stay 31 on Udemy but after 31 days I am not finding any slides and note from instructor side 😞,2,1,1,1,1,0,1,1,0,0,Mentor is providing slides for video and he is also fooling student to stay 31 on Udemy but after 31 days I am not finding any slides and note from instructor side,['😞'],1
442,Nice content,4,0,0,0,0,0,0,0,1,1,Nice content,[],0
443,This course helps me alot,4,0,0,0,0,1,0,0,1,1,This course helps me alot,[],0
444,This guy knows what he is talkin' about,4,0,0,0,0,0,0,0,1,2,This guy knows what he is talkin' about,[],0
445,Leaps and bounds beyond version 1,4,0,0,0,0,1,0,1,1,2,Leaps and bounds beyond version 1,[],0
446,"Great course, definitely a best buy",4,0,0,0,0,1,0,0,1,1,"Great course, definitely a best buy",[],0
447,"Just slightly disappointed for the 31 days notebook delay, while I understand is needed to actually be sure of getting the money from Udemy, i still don't fancy it a lot, perhaps a better way should be found",2,1,0,1,0,0,1,0,0,1,"Just slightly disappointed for the 31 days notebook delay, while I understand is needed to actually be sure of getting the money from Udemy, i still don't fancy it a lot, perhaps a better way should be found",[],0
448,great course for fundamentals of NLP,4,0,0,0,0,1,0,0,1,1,great course for fundamentals of NLP,[],0
449,high quality learning,4,0,0,0,0,0,0,0,1,1,high quality learning,[],0
450,It has been a great match so far,4,0,0,0,0,1,0,0,1,1,It has been a great match so far,[],0
451,Nice cource University level teacher,4,0,0,0,0,0,0,0,1,1,Nice cource University level teacher,[],0
452,you explains so much and clear,4,0,0,0,0,0,0,0,1,1,you explains so much and clear,[],0
453,"although the topic is very hard and heavy, I could learn much",2,0,0,0,1,1,0,0,0,2,"although the topic is very hard and heavy, I could learn much",[],0
454,Might as well enroll in your other class,4,0,1,0,0,0,0,0,1,2,Might as well enroll in your other class,[],0
455,"It's clear that a lot of work went into this course, and it's very good",4,0,0,0,0,1,0,0,1,1,"It's clear that a lot of work went into this course, and it's very good",[],0
456,"The pacing is good, and level of explanation suits the advertised audience",4,0,0,0,0,1,0,0,1,1,"The pacing is good, and level of explanation suits the advertised audience",[],0
457,Well worth the time,4,0,0,0,0,1,0,0,1,1,Well worth the time,[],0
458,The course is incredible,4,0,0,0,0,1,0,0,1,1,The course is incredible,[],0
459,its an great course,4,0,0,0,0,1,0,0,1,1,its an great course,[],0
460,"Covers a lot of things, but assume you really know a lot of things",4,0,0,0,1,1,0,0,0,1,"Covers a lot of things, but assume you really know a lot of things",[],0
461,Not enough practice there's too much theory 😞,4,1,1,1,1,0,1,1,0,0,Not enough practice there's too much theory,['😞'],1
462,All theory should go hand in hand with practice 😳,4,0,1,0,1,0,1,1,0,0,All theory should go hand in hand with practice,['😳'],1
463,I won't even bother with the rest of this course,4,1,0,1,0,0,1,0,0,2,I won't even bother with the rest of this course,[],0
464,Expecting more practical studies with some real-world scenarios preferably as it contains more specific symbols that need to clean,2,0,1,0,0,0,0,0,0,1,Expecting more practical studies with some real-world scenarios preferably as it contains more specific symbols that need to clean,[],0
465,"otherwise, the theory is nice and transparent",4,0,0,0,0,0,0,0,1,1,"otherwise, the theory is nice and transparent",[],0
466,was a bit messy when stemming and lemmatization was one after another and again swirled to understand the sequence of the topic,2,0,0,0,0,0,1,0,0,0,was a bit messy when stemming and lemmatization was one after another and again swirled to understand the sequence of the topic,[],0
467,"but in the end, it is all set up in its place",4,0,0,0,0,1,0,0,1,2,"but in the end, it is all set up in its place",[],0
468,The course is very complete and well explained!,4,0,0,0,0,1,0,0,1,1,The course is very complete and well explained!,[],0
469,The introduction is wonderful,4,0,0,0,0,1,0,0,1,1,The introduction is wonderful,[],0
470,Sowing that a lot is ahead to learn,4,0,1,0,0,0,0,0,0,2,Sowing that a lot is ahead to learn,[],0
471,"I feel pretty lost, I feel like showing an example of what we're trying to achieve even thought it comes way later in the course would show how the individual parts of the course will play into it",1,0,0,0,1,0,1,0,0,2,"I feel pretty lost, I feel like showing an example of what we're trying to achieve even thought it comes way later in the course would show how the individual parts of the course will play into it",[],0
472,"yes, and its crystal clear",4,0,0,0,0,1,0,0,1,1,"yes, and its crystal clear",[],0
473,I think it's just me that don't really understand whats he's saying because of language barrier and some example I don't understand even though I have been in programming world for >4 years,1,0,0,0,1,0,1,0,0,1,I think it's just me that don't really understand whats he's saying because of language barrier and some example I don't understand even though I have been in programming world for >4 years,[],0
474,IT WAS REALLY HELPFUL,4,0,0,0,0,1,0,0,1,1,IT WAS REALLY HELPFUL,[],0
475,The companion notes are very unaccessable and only available 30 days after starting the course 😞,0,1,1,1,1,0,1,1,0,0,The companion notes are very unaccessable and only available 30 days after starting the course,['😞'],1
476,He is trying to make sure he doesnt get screwed over but ruins course,1,1,0,1,0,0,0,0,0,0,He is trying to make sure he doesnt get screwed over but ruins course,[],0
477,Ridiculous!,1,1,0,1,0,0,0,0,0,0,Ridiculous!,[],0
478,"Let me just say for the record, this course was JAM-PACKED with hot and 'off the press' knowledge! This was EXACTLY what I was looking for in NLP",4,0,0,0,0,1,0,1,0,1,"Let me just say for the record, this course was JAM-PACKED with hot and 'off the press' knowledge! This was EXACTLY what I was looking for in NLP",[],0
479,This course has more useful stuff in each section than my entire 7-year undergraduate degree in engineering,4,0,0,0,0,1,0,1,1,1,This course has more useful stuff in each section than my entire 7-year undergraduate degree in engineering,[],0
480,"The Instructor boils down complex topics into ways in which you can apply them directly! I cannot thank you enough, kind sir, for sharing your knowledge!",4,0,0,0,0,1,0,0,1,2,"The Instructor boils down complex topics into ways in which you can apply them directly! I cannot thank you enough, kind sir, for sharing your knowledge!",[],0
481,"I have been doing number chat bot/voice bot projects using Google dialogflow, AWS Lex, Nuance Mix and Genesys Dialog Engine",4,0,0,0,0,1,0,0,1,2,"I have been doing number chat bot/voice bot projects using Google dialogflow, AWS Lex, Nuance Mix and Genesys Dialog Engine",[],0
482,I am expecting more depth knowldge of Machine Learning from this course,2,0,1,0,0,0,0,0,0,1,I am expecting more depth knowldge of Machine Learning from this course,[],0
483,nice course,4,0,0,0,0,1,0,0,0,1,nice course,[],0
484,I liked the flow clearing basics and helping you take off smoothly,4,0,0,0,0,1,0,0,0,1,I liked the flow clearing basics and helping you take off smoothly,[],0
485,Amazing!,4,0,0,0,0,1,0,0,0,1,Amazing!,[],0
486,The course includes a link which suppose to have the codes but instead has courses where you would have to pay: https://deeplearningcourses.com/c/natural-language-processing-in-python,0,1,0,1,0,0,0,0,0,2,The course includes a link which suppose to have the codes but instead has courses where you would have to pay: https://deeplearningcourses.com/c/natural-language-processing-in-python,[],0
487,thank you for all your help,4,0,0,0,0,1,0,0,0,2,thank you for all your help,[],0
488,This course has been my most enjoyed course,4,0,0,0,0,1,0,0,1,1,This course has been my most enjoyed course,[],0
489,The speaker really makes a difference,4,0,0,0,0,1,0,0,1,1,The speaker really makes a difference,[],0
490,It really doesn't take much to recognize the quality material,2,0,0,0,0,1,0,0,1,1,It really doesn't take much to recognize the quality material,[],0
491,"While I'm certain there are many excellent teachers, there is no doubt that the Instructor is among them",4,0,0,0,0,1,0,0,1,1,"While I'm certain there are many excellent teachers, there is no doubt that the Instructor is among them",[],0
492,I like the fact that the code is not provided so you are forced to watch the videos,4,0,0,0,0,1,0,0,1,0,I like the fact that the code is not provided so you are forced to watch the videos,[],0
493,No end projects found that can be deployed,2,0,0,0,0,0,1,0,0,1,No end projects found that can be deployed,[],0
494,Not happy with how the instructor explains things,1,1,0,0,0,0,1,0,0,0,Not happy with how the instructor explains things,[],0
495,It's not beginner friendly and not very engaging 😞,1,1,1,1,1,0,1,1,0,0,It's not beginner friendly and not very engaging,['😞'],1
496,Previously I have successfully completed the Deep learning specialization course on Coursera by Andrew Ng but I have trouble following along the video lectures in this course,0,0,0,0,0,0,1,0,0,2,Previously I have successfully completed the Deep learning specialization course on Coursera by Andrew Ng but I have trouble following along the video lectures in this course,[],0
497,"Maybe the instructor could improve his teaching style based on the reviewers' comments but instead, he attacks people who leave bad reviews and call them dishonest",1,1,0,1,0,0,0,0,0,0,"Maybe the instructor could improve his teaching style based on the reviewers' comments but instead, he attacks people who leave bad reviews and call them dishonest",[],0
498,The only good thing about this course is the NLP topics in the syllabus,4,0,0,0,0,0,0,0,1,1,The only good thing about this course is the NLP topics in the syllabus,[],0
499,Good course,4,0,0,0,0,0,0,0,1,1,Good course,[],0
500,This is a fantastic course,4,0,0,0,0,1,0,0,1,1,This is a fantastic course,[],0
501,Note that understanding some complex topics requires patience,2,0,1,0,1,0,0,0,0,0,Note that understanding some complex topics requires patience,[],0
502,Actually it was a good selection for my purpose on a research project,4,0,0,0,0,1,0,0,1,1,Actually it was a good selection for my purpose on a research project,[],0
503,Great intutive explanation why we are using log in idf,4,0,0,0,0,0,0,0,1,1,Great intutive explanation why we are using log in idf,[],0
504,I don't really understand the formula,2,0,0,0,0,0,1,0,0,0,I don't really understand the formula,[],0
505,Good course but the instructor clearly cannot take criticism,1,1,0,1,0,1,0,0,0,1,Good course but the instructor clearly cannot take criticism,[],0
506,I expected some coding and practice but most of the course till now is just theory,2,0,1,0,0,0,1,0,0,1,I expected some coding and practice but most of the course till now is just theory,[],0
507,I love the fact that the author of this course has made it very clear at the outset what he expects from his students and has given tips and tricks to succeed in machine learning,4,0,0,0,0,1,0,0,1,1,I love the fact that the author of this course has made it very clear at the outset what he expects from his students and has given tips and tricks to succeed in machine learning,[],0
508,The videos are well structured and coherent,4,0,0,0,0,1,0,0,1,1,The videos are well structured and coherent,[],0
509,"I am still in Section 3, but I am already loving what I have learned so far",4,0,0,0,0,1,0,0,0,1,"I am still in Section 3, but I am already loving what I have learned so far",[],0
510,"This instructor is always a bless, he knows how to teach, how to inspire and how to make things work",4,0,0,0,0,1,0,0,1,1,"This instructor is always a bless, he knows how to teach, how to inspire and how to make things work",[],0
511,It's quite clear even if a bit too long,4,0,0,0,0,0,0,0,1,2,It's quite clear even if a bit too long,[],0
512,Amazing!,4,0,0,0,0,1,0,0,0,1,Amazing!,[],0
513,Seems off to an encouraging start,4,0,1,0,0,0,0,0,0,1,Seems off to an encouraging start,[],0
514,I'm excited!,4,0,1,0,0,1,0,0,0,1,I'm excited!,[],0
515,Really clear and straight to the point,4,0,0,0,0,1,0,0,1,1,Really clear and straight to the point,[],0
516,Amazing,4,0,0,0,0,1,0,0,0,1,Amazing,[],0
517,适合，学到了很多东西。但有两个建议，1、把知识点和例子分开；2、每堂课都总结一下知识点,2,0,1,0,0,1,0,0,1,2,适合，学到了很多东西。但有两个建议，1、把知识点和例子分开；2、每堂课都总结一下知识点,[],0
518,"Have just started, but I'm looking forward",4,0,1,0,0,0,0,0,0,2,"Have just started, but I'm looking forward",[],0
519,"Little nervous about the advanced material and what to do if I get stuck, but the instructor thus far speaks very straightforwardly and has piqued my excitement",2,0,1,0,1,1,0,0,0,1,"Little nervous about the advanced material and what to do if I get stuck, but the instructor thus far speaks very straightforwardly and has piqued my excitement",[],0
520,Hope to raise to 5 stars soon!,4,0,1,0,0,1,0,0,0,2,Hope to raise to 5 stars soon!,[],0
521,it was a good match with me,4,0,0,0,0,0,0,0,1,1,it was a good match with me,[],0
522,Good,4,0,0,0,0,0,0,0,1,1,Good,[],0
523,"Please if someone looking to learn NLP, just subscribe this course 👌",4,0,1,0,0,1,0,1,1,1,"Please if someone looking to learn NLP, just subscribe this course",['👌'],1
524,you won't regret it 💕,4,0,0,0,0,1,0,1,1,1,you won't regret it,['💕'],1
525,What an incredibly intelligent and effective teacher,4,0,0,0,0,0,0,0,1,1,What an incredibly intelligent and effective teacher,[],0
526,It is clear enough and well explained,4,0,0,0,0,0,0,0,1,1,It is clear enough and well explained,[],0
527,topics are explained in very brief,4,0,0,0,0,1,0,0,0,2,topics are explained in very brief,[],0
528,detailed explanation is not given 😔,1,0,0,0,0,0,1,0,0,0,detailed explanation is not given,['😔'],1
529,Clear explanations without excessive math,4,0,0,0,0,1,0,0,1,1,Clear explanations without excessive math,[],0
530,could be based more on implementation and less theory,4,0,1,0,0,0,0,0,0,1,could be based more on implementation and less theory,[],0
531,Does not delve into details 😑,4,1,0,0,0,0,1,0,0,0,Does not delve into details,['😑'],1
532,Going good so far,4,0,0,0,0,1,0,0,1,1,Going good so far,[],0
533,"Yes - so far, but haven't really got stuck in yet",4,0,0,0,0,1,0,0,0,1,"Yes - so far, but haven't really got stuck in yet",[],0
534,So far seems better organized with much less wasteful repetition than the other Udemy course I spent time on,2,0,0,0,0,1,0,0,1,1,So far seems better organized with much less wasteful repetition than the other Udemy course I spent time on,[],0
535,clear explanations of each and every topic,1,0,0,0,0,1,0,0,1,1,clear explanations of each and every topic,[],0
536,Easy to understand,4,0,0,0,0,1,0,0,1,1,Easy to understand,[],0
537,Thank you,4,0,0,0,0,1,0,0,0,2,Thank you,[],0
538,The explanations are spot on and well articulated,4,0,0,0,0,1,0,0,1,2,The explanations are spot on and well articulated,[],0
539,the explanations are really clear,4,0,0,0,0,1,0,0,1,1,the explanations are really clear,[],0
540,"Amazingly structured, clear and crisp yet covering wide area of the field",4,0,0,0,0,1,0,0,1,1,"Amazingly structured, clear and crisp yet covering wide area of the field",[],0
541,So far good,4,0,0,0,0,1,0,0,0,1,So far good,[],0
542,Sound very good and clear,4,0,0,0,0,1,0,0,1,1,Sound very good and clear,[],0
