No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
222,"सॉफ़्टवेयर टूल्स की चर्चा के दौरान, मैं चाहता था कि यह एक प्री-रिकॉर्डेड सत्र होता न कि बस तस्वीरों की कतार, जिससे इसे फॉलो करना आसान हो जाता",0,0,1,1,0,0,0,0,0,1,"सॉफ़्टवेयर टूल्स की चर्चा के दौरान, मैं चाहता था कि यह एक प्री-रिकॉर्डेड सत्र होता न कि बस तस्वीरों की कतार, जिससे इसे फॉलो करना आसान हो जाता",[],0
223,कुछ सामग्री वास्तव में Security+ से दोहराई गई है जो उन लोगों के लिए निराशाजनक है जिन्होंने Security+ के लिए भी भुगतान किया है,2,0,0,1,0,0,1,0,0,0,कुछ सामग्री वास्तव में Security+ से दोहराई गई है जो उन लोगों के लिए निराशाजनक है जिन्होंने Security+ के लिए भी भुगतान किया है,[],0
224,कोर्स के कुछ भागों और विषयों में ऐनिमेटेड या स्क्रीन राइटिंग से बेहतर समझ में आता,1,0,1,0,0,0,1,0,0,1,कोर्स के कुछ भागों और विषयों में ऐनिमेटेड या स्क्रीन राइटिंग से बेहतर समझ में आता,[],0
225,पाठ बहुत अच्छा था,4,0,0,0,0,1,0,0,0,1,पाठ बहुत अच्छा था,[],0
226,मैं अपनी समीक्षा तब अपडेट करूंगा जब मैं अपना एग्जाम दे लूंगा,2,0,1,0,0,0,0,0,0,1,मैं अपनी समीक्षा तब अपडेट करूंगा जब मैं अपना एग्जाम दे लूंगा,[],0
227,वह अक्सर ऐसी बातों में लग जाते हैं जो परीक्षा में नहीं आने वाली हैं,1,0,0,1,0,0,0,0,0,0,वह अक्सर ऐसी बातों में लग जाते हैं जो परीक्षा में नहीं आने वाली हैं,[],0
228,यह एक परीक्षा तैयारी कोर्स है,0,1,0,0,0,0,0,0,0,1,यह एक परीक्षा तैयारी कोर्स है,[],0
229,"मैं अपनी पूरी कोशिश कर रहा हूँ नोट्स लेने की, लेकिन यह बहुत समय लेने वाला है, खासकर जब एक फुल-टाइम जॉब भी कर रहा हूँ",1,0,0,0,0,0,1,0,0,1,"मैं अपनी पूरी कोशिश कर रहा हूँ नोट्स लेने की, लेकिन यह बहुत समय लेने वाला है, खासकर जब एक फुल-टाइम जॉब भी कर रहा हूँ",[],0
230,1.5 घंटे का प्रशिक्षण वास्तव में 3 घंटे लग रहे हैं अच्छे नोट्स बनाने में,1,0,0,0,0,0,1,0,0,1,1.5 घंटे का प्रशिक्षण वास्तव में 3 घंटे लग रहे हैं अच्छे नोट्स बनाने में,[],0
231,इसलिए अब मैं इस प्रशिक्षण के तहत मिले अध्ययन नोट्स पर निर्भर कर रहा हूँ,2,0,1,0,0,0,0,0,0,1,इसलिए अब मैं इस प्रशिक्षण के तहत मिले अध्ययन नोट्स पर निर्भर कर रहा हूँ,[],0
232,"यह ठीक था, लेकिन उसने ऐसी चीजें भी कवर की जो परीक्षा में नहीं थीं, जो परेशान करने वा",1,0,0,0,1,0,1,0,0,2,"यह ठीक था, लेकिन उसने ऐसी चीजें भी कवर की जो परीक्षा में नहीं थीं, जो परेशान करने वा",[],0
233,यह सबसे उपयुक्त कोर्स है,4,0,0,0,0,1,0,0,1,1,यह सबसे उपयुक्त कोर्स है,[],0
234,मुझे बहुत पसंद आया,4,0,0,0,0,1,0,0,0,1,मुझे बहुत पसंद आया,[],0
235,बहुत सी जानकारी पहले ही A+ में दी गई थी और वह जानकारी परीक्षा के लिए जरूरी नहीं थी,2,0,0,0,0,0,1,0,0,0,बहुत सी जानकारी पहले ही A+ में दी गई थी और वह जानकारी परीक्षा के लिए जरूरी नहीं थी,[],0
236,कुछ चीजें स्पष्ट रूप से समझाई नहीं गईं या इस तरह से समझाई गईं जिससे और संदेह उत्पन्न हुए और वे संदेह कभी हल नहीं हुए,1,0,0,1,0,0,1,0,0,0,कुछ चीजें स्पष्ट रूप से समझाई नहीं गईं या इस तरह से समझाई गईं जिससे और संदेह उत्पन्न हुए और वे संदेह कभी हल नहीं हुए,[],0
237,अधिक विज़ुअल चित्रण की आवश्यकता है,1,0,1,0,0,0,0,0,0,1,अधिक विज़ुअल चित्रण की आवश्यकता है,[],0
238,जब बोला जा रहा हो तो डायग्राम के हिस्सों को हाइलाइट करना सहायक होगा,0,0,1,0,0,0,0,0,0,1,जब बोला जा रहा हो तो डायग्राम के हिस्सों को हाइलाइट करना सहायक होगा,[],0
239,जटिल डायग्राम को समझना कभी-कभी कठिन होता है,2,0,0,0,1,0,0,0,0,0,जटिल डायग्राम को समझना कभी-कभी कठिन होता है,[],0
240,सामग्री अच्छी है लेकिन रोमांचक नहीं है,2,0,0,0,0,0,1,0,0,1,सामग्री अच्छी है लेकिन रोमांचक नहीं है,[],0
241,परिचय बहुत लंबा है,1,0,0,0,0,0,1,0,0,2,परिचय बहुत लंबा है,[],0
242,कोर्स में और अधिक चित्रों का उपयोग किया जाना चाहिए,1,0,1,0,0,0,0,0,0,1,कोर्स में और अधिक चित्रों का उपयोग किया जाना चाहिए,[],0
243,यह बहुत टेक्स्ट-आधारित है,1,0,0,0,0,0,1,0,0,1,यह बहुत टेक्स्ट-आधारित है,[],0
244,"यदि मुझे उन विभिन्न वस्तुओं की छवियां मिलतीं जिनका उल्लेख किया गया है, तो इसे समझना आसान होता",1,0,1,0,0,0,0,0,0,1,"यदि मुझे उन विभिन्न वस्तुओं की छवियां मिलतीं जिनका उल्लेख किया गया है, तो इसे समझना आसान होता",[],0
245,"कुछ चित्र हैं, लेकिन और अधिक उपयोग किए जा सकते हैं",1,0,1,0,0,0,0,0,0,1,"कुछ चित्र हैं, लेकिन और अधिक उपयोग किए जा सकते हैं",[],0
246,आगे बढ़ते रहना कठिन होता जा रहा है क्योंकि कोर्स लंबा होता जा रहा है और अधिक विषयों पर चर्चा हो रही है,1,0,0,0,0,0,1,0,0,2,आगे बढ़ते रहना कठिन होता जा रहा है क्योंकि कोर्स लंबा होता जा रहा है और अधिक विषयों पर चर्चा हो रही है,[],0
247,"यह बहुत सारी जानकारी है, लेकिन एक समय में एक दिन",1,0,1,0,0,0,1,0,0,2,"यह बहुत सारी जानकारी है, लेकिन एक समय में एक दिन",[],0
248,मैं चाहूंगा कि जानकारी अधिक संक्षिप्त हो और दृश्य सामग्री 2025 में किए जाने वाले कार्यों से अधिक प्रासंगिक हो,2,0,1,0,0,0,0,0,0,1,मैं चाहूंगा कि जानकारी अधिक संक्षिप्त हो और दृश्य सामग्री 2025 में किए जाने वाले कार्यों से अधिक प्रासंगिक हो,[],0
249,मैं यात्रा कर रहा हूँ और यह बहुत सहायक होता यदि मैं कुछ पाठ डाउनलोड कर पाता जब मैं उड़ानों में था,0,0,1,0,0,0,0,0,0,1,मैं यात्रा कर रहा हूँ और यह बहुत सहायक होता यदि मैं कुछ पाठ डाउनलोड कर पाता जब मैं उड़ानों में था,[],0
250,शुरुआत में आधे पाठ्यक्रम वास्तव में वैसा नहीं था जैसा मैंने सोचा था,2,0,0,0,0,0,1,0,0,0,शुरुआत में आधे पाठ्यक्रम वास्तव में वैसा नहीं था जैसा मैंने सोचा था,[],0
251,खुशी है कि मैंने केवल 18 डॉलर खर्च किए इस कोर्स के लिए,2,0,0,0,0,1,0,0,0,1,खुशी है कि मैंने केवल 18 डॉलर खर्च किए इस कोर्स के लिए,[],0
252,"हाँ, यह एकदम उपयुक्त कोर्स है",4,0,0,0,0,1,0,0,1,1,"हाँ, यह एकदम उपयुक्त कोर्स है",[],0
253,अब तक ठीक रहा,4,0,0,0,0,0,0,0,1,1,अब तक ठीक रहा,[],0
254,मुझे लगता है कि कुछ अवधारणाओं पर बहुत अधिक विस्तार और शब्दों की अधिकता है,1,0,0,0,0,0,1,0,0,1,मुझे लगता है कि कुछ अवधारणाओं पर बहुत अधिक विस्तार और शब्दों की अधिकता है,[],0
255,प्रत्येक अध्याय के बाद अधिक अभ्यास प्रश्न होने चाहिए!!!,2,0,1,0,0,0,0,0,0,2,प्रत्येक अध्याय के बाद अधिक अभ्यास प्रश्न होने चाहिए!!!,[],0
256,अब तक सब कुछ ठीक है,4,0,0,0,0,0,0,0,1,1,अब तक सब कुछ ठीक है,[],0
257,"कुछ विषय दूसरों की तुलना में थोड़े लंबे हैं, इसलिए बेहतर है कि जब आप कुछ समझ न पा रहे हों तो ब्रेक लें, एक कप कॉफी लें और फिर वहीं से शुरू करें जहां आपने छोड़ा था",1,0,1,0,0,0,0,0,0,1,"कुछ विषय दूसरों की तुलना में थोड़े लंबे हैं, इसलिए बेहतर है कि जब आप कुछ समझ न पा रहे हों तो ब्रेक लें, एक कप कॉफी लें और फिर वहीं से शुरू करें जहां आपने छोड़ा था",[],0
258,यह मेरी व्यक्तिगत पद्धति है,0,0,1,0,0,0,0,0,0,1,यह मेरी व्यक्तिगत पद्धति है,[],0
259,"पर्याप्त उदाहरण, ग्राफिकल या चित्रात्मक दृश्य नहीं हैं",1,0,0,0,0,0,1,0,0,0,"पर्याप्त उदाहरण, ग्राफिकल या चित्रात्मक दृश्य नहीं हैं",[],0
260,प्रशिक्षक बहुत तेजी से बोलते हैं और जब मैंने स्पीड कम करने की कोशिश की तो देखने में रुचि कम हो गई,1,0,0,1,0,0,1,0,0,1,प्रशिक्षक बहुत तेजी से बोलते हैं और जब मैंने स्पीड कम करने की कोशिश की तो देखने में रुचि कम हो गई,[],0
261,यदि प्रशिक्षक अपनी बोलने की गति कम कर दें तो बहुत मदद मिलेगी,1,0,1,0,0,0,1,0,0,1,यदि प्रशिक्षक अपनी बोलने की गति कम कर दें तो बहुत मदद मिलेगी,[],0
262,एकरस कोर्स जो एक लंबे एकालाप जैसा महसूस होता है,1,0,0,1,0,0,1,0,0,1,एकरस कोर्स जो एक लंबे एकालाप जैसा महसूस होता है,[],0
263,इसमें बहुत अधिक जानकारी भरी हुई है,1,0,0,1,0,0,0,0,0,1,इसमें बहुत अधिक जानकारी भरी हुई है,[],0
264,जेसन बहुत तेज़ी से बोलते हैं या शायद वीडियो को तेज़ी से प्ले किया गया है ताकि यह केवल 30 घंटे का लगे बजाय 50 के,1,0,0,1,0,0,0,0,0,2,जेसन बहुत तेज़ी से बोलते हैं या शायद वीडियो को तेज़ी से प्ले किया गया है ताकि यह केवल 30 घंटे का लगे बजाय 50 के,[],0
265,"कुछ हिस्से अच्छी तरह से समझाए गए जैसे सबनेटिंग, लेकिन कुछ विषय जैसे क्लाउड बहुत जल्दबाजी में कवर किए गए",1,0,0,0,0,1,1,0,0,0,"कुछ हिस्से अच्छी तरह से समझाए गए जैसे सबनेटिंग, लेकिन कुछ विषय जैसे क्लाउड बहुत जल्दबाजी में कवर किए गए",[],0
266,कुछ समझ में नहीं आया और इन वीडियो का उपयोग केवल यह जानने के लिए किया कि कौन से शब्द गूगल या यूट्यूब पर देखने हैं,2,0,0,1,0,0,1,0,0,0,कुछ समझ में नहीं आया और इन वीडियो का उपयोग केवल यह जानने के लिए किया कि कौन से शब्द गूगल या यूट्यूब पर देखने हैं,[],0
267,ऐसा लगा कि यहां तक कि वीडियो एडिटर भी चाहता था कि यह खत्म हो जाए और बस न्यूनतम प्रयास के साथ इसे पूरा कर दिया गया,1,0,0,1,0,0,1,0,0,1,ऐसा लगा कि यहां तक कि वीडियो एडिटर भी चाहता था कि यह खत्म हो जाए और बस न्यूनतम प्रयास के साथ इसे पूरा कर दिया गया,[],0
268,"अच्छा होगा कि अगले वीडियो में वे डाइग्राम और अन्य चीजों पर अधिक मेहनत करें ताकि अवधारणाएं बेहतर ढंग से समझाई जा सकें, न कि केवल कुछ शब्द और एक स्टॉक इमेज स्क्रीन पर दिखा दी जाए",1,0,1,0,0,0,0,0,0,1,"अच्छा होगा कि अगले वीडियो में वे डाइग्राम और अन्य चीजों पर अधिक मेहनत करें ताकि अवधारणाएं बेहतर ढंग से समझाई जा सकें, न कि केवल कुछ शब्द और एक स्टॉक इमेज स्क्रीन पर दिखा दी जाए",[],0
269,बहुत कुछ दोहराया गया है,2,0,0,1,0,0,1,0,0,2,बहुत कुछ दोहराया गया है,[],0
270,"जो आने वाला है उसका मूल विवरण है, लेकिन बहुत सारे विज्ञापन हैं…",1,0,0,1,0,1,0,0,0,2,"जो आने वाला है उसका मूल विवरण है, लेकिन बहुत सारे विज्ञापन हैं…",[],0
271,"वाह, मुझे यह प्रक्रिया पसंद है",4,0,0,0,0,1,0,0,0,1,"वाह, मुझे यह प्रक्रिया पसंद है",[],0
272,मैं इस बेहतरीन अवसर को छोड़ने की सोच भी नहीं सकता,4,0,1,0,0,1,0,0,1,0,मैं इस बेहतरीन अवसर को छोड़ने की सोच भी नहीं सकता,[],0
273,"वीडियो में त्रुटियाँ हैं: नेटवर्क उपकरणों के 11 प्रकार बताए गए, लेकिन केवल 10 का वर्णन किया गया (स्विच दो बार कवर किया गया)",1,1,0,1,0,0,0,0,0,2,"वीडियो में त्रुटियाँ हैं: नेटवर्क उपकरणों के 11 प्रकार बताए गए, लेकिन केवल 10 का वर्णन किया गया (स्विच दो बार कवर किया गया)",[],0
274,साथ ही कुछ अन्य त्रुटियाँ भी हैं,2,0,0,1,0,0,1,0,0,0,साथ ही कुछ अन्य त्रुटियाँ भी हैं,[],0
275,"और अधिक दृश्य संदर्भ उपयोग किए जा सकते हैं, अधिक डायग्राम दिखाएं",1,0,1,0,0,0,0,0,0,1,"और अधिक दृश्य संदर्भ उपयोग किए जा सकते हैं, अधिक डायग्राम दिखाएं",[],0
276,मुझे लगता है कि थ्योरी को शब्दों में समझाने के बजाय विजुअल तरीके से समझाना चाहिए,1,0,1,0,0,0,0,0,0,0,मुझे लगता है कि थ्योरी को शब्दों में समझाने के बजाय विजुअल तरीके से समझाना चाहिए,[],0
277,"वैसे, कार वाला वीडियो अच्छा है क्योंकि यह नेटवर्क टोपोलॉजी के वास्तविक जीवन उदाहरण दिखाता है",4,0,0,0,0,1,0,0,1,1,"वैसे, कार वाला वीडियो अच्छा है क्योंकि यह नेटवर्क टोपोलॉजी के वास्तविक जीवन उदाहरण दिखाता है",[],0
278,अगर चीजें बदलती हैं तो मैं अपनी समीक्षा अपडेट करूँगा…,2,0,1,0,0,0,0,0,0,0,अगर चीजें बदलती हैं तो मैं अपनी समीक्षा अपडेट करूँगा…,[],0
279,मुझे कुछ ऐसे क्षेत्र मिले जहाँ इस कोर्स की Network+ N10-009 ट्रेनिंग अपर्याप्त थी,2,0,0,1,0,0,1,0,0,0,मुझे कुछ ऐसे क्षेत्र मिले जहाँ इस कोर्स की Network+ N10-009 ट्रेनिंग अपर्याप्त थी,[],0
280,इससे परीक्षा में थोड़ी कठिनाई हुई,2,0,0,0,0,0,1,0,0,0,इससे परीक्षा में थोड़ी कठिनाई हुई,[],0
281,"माफ कीजिए, मैं ज्यादा विशिष्ट फीडबैक नहीं दे सकता, क्योंकि परीक्षा के कुछ घंटे बाद चीजें याद करना मुश्किल होता है",2,0,0,0,0,0,1,0,0,2,"माफ कीजिए, मैं ज्यादा विशिष्ट फीडबैक नहीं दे सकता, क्योंकि परीक्षा के कुछ घंटे बाद चीजें याद करना मुश्किल होता है",[],0
282,अब तक ठीक है,4,0,0,0,0,0,0,0,1,1,अब तक ठीक है,[],0
283,अभी तक लय में आने की कोशिश कर रहा हूँ,1,0,1,0,0,0,0,0,0,0,अभी तक लय में आने की कोशिश कर रहा हूँ,[],0
284,नेटवर्किंग पर रुचिकर दृष्टिकोण है,4,0,0,0,0,1,0,0,1,1,नेटवर्किंग पर रुचिकर दृष्टिकोण है,[],0
285,कुछ वीडियो में विषय को बहुत अधिक समझाया गया है और लंबे उपमाओं का उपयोग किया गया है जो मेरा अधिक समय ले लेती हैं,1,0,0,1,0,0,1,0,0,1,कुछ वीडियो में विषय को बहुत अधिक समझाया गया है और लंबे उपमाओं का उपयोग किया गया है जो मेरा अधिक समय ले लेती हैं,[],0
286,कुछ क्षेत्रों में इसे बेहतर बनाया जाना चाहिए,2,0,1,0,0,0,0,0,0,1,कुछ क्षेत्रों में इसे बेहतर बनाया जाना चाहिए,[],0
287,"जब मैं पैकेट रूटिंग सीख रहा था, तब मुझे डाक सेवा की विस्तृत व्याख्या की आवश्यकता नहीं थी",2,0,0,1,0,0,0,0,0,0,"जब मैं पैकेट रूटिंग सीख रहा था, तब मुझे डाक सेवा की विस्तृत व्याख्या की आवश्यकता नहीं थी",[],0
288,और न ही किसी को पूरे बाइनरी या IPv6 पते को पढ़ते सुनना चाहिए,1,0,0,1,0,0,0,0,0,0,और न ही किसी को पूरे बाइनरी या IPv6 पते को पढ़ते सुनना चाहिए,[],0
289,"अधिकांशतः मुझे समझ में आता है, लेकिन मुझे लगता है कि अधिक उदाहरण फायदेमंद होंगे",2,0,0,1,0,0,0,0,1,1,"अधिकांशतः मुझे समझ में आता है, लेकिन मुझे लगता है कि अधिक उदाहरण फायदेमंद होंगे",[],0
290,"दिए गए विषयों के वास्तविक जीवन के उदाहरण दें, जिससे हम उन्हें जोड़ सकें",2,0,1,0,0,0,0,0,0,1,"दिए गए विषयों के वास्तविक जीवन के उदाहरण दें, जिससे हम उन्हें जोड़ सकें",[],0
291,अब तक सब कुछ ठीक चल रहा है,4,0,0,0,0,0,0,0,1,1,अब तक सब कुछ ठीक चल रहा है,[],0
292,"परीक्षा अपेक्षा से कहीं कठिन थी, बेहतर होता अगर कठिन अभ्यास परीक्षाएँ मिलतीं",2,0,1,0,0,0,1,0,0,2,"परीक्षा अपेक्षा से कहीं कठिन थी, बेहतर होता अगर कठिन अभ्यास परीक्षाएँ मिलतीं",[],0
293,"मैंने 5 दिनों में सामग्री कवर की, फिर 3 दिन सो नहीं पाया, फिर 1 दिन में ठीक हुआ और मुश्किल से पास हुआ",4,0,0,0,0,0,1,1,0,2,"मैंने 5 दिनों में सामग्री कवर की, फिर 3 दिन सो नहीं पाया, फिर 1 दिन में ठीक हुआ और मुश्किल से पास हुआ",[],0
294,परीक्षा में 89 में से 6 PBQ मिले,4,0,1,0,0,0,0,0,0,1,परीक्षा में 89 में से 6 PBQ मिले,[],0
295,धीरे-धीरे आगे बढ़ें,4,0,1,0,0,0,0,0,0,1,धीरे-धीरे आगे बढ़ें,[],0
296,बुरा नहीं है,4,0,1,0,0,0,0,0,0,2,बुरा नहीं है,[],0
297,यह अभी भी एक परिचयात्मक चरण में है,4,0,1,0,0,0,0,0,1,0,यह अभी भी एक परिचयात्मक चरण में है,[],0
298,"मैंने अभी शुरुआत की है और चीजें आशाजनक लग रही हैं, लेकिन यह निश्चित रूप से वर्तमान Network+ परीक्षा विषय नहीं है",2,0,1,0,0,0,0,0,0,0,"मैंने अभी शुरुआत की है और चीजें आशाजनक लग रही हैं, लेकिन यह निश्चित रूप से वर्तमान Network+ परीक्षा विषय नहीं है",[],0
299,"हाँ, अधिकांश चीजें कवर की गई हैं, लेकिन हमें अभी भी 009 परीक्षा के बजाय 008 विशिष्ट विषय सिखाए जा रहे हैं",2,0,0,1,0,0,0,0,0,0,"हाँ, अधिकांश चीजें कवर की गई हैं, लेकिन हमें अभी भी 009 परीक्षा के बजाय 008 विशिष्ट विषय सिखाए जा रहे हैं",[],0
300,अच्छा है,4,0,0,0,0,1,0,0,0,1,अच्छा है,[],0
301,ट्रांसक्रिप्ट्स को प्रिंट करने योग्य बनाना बहुत अच्छा होगा ताकि पढ़ने और समीक्षा करने में आसानी हो,0,0,1,0,0,0,0,0,0,1,ट्रांसक्रिप्ट्स को प्रिंट करने योग्य बनाना बहुत अच्छा होगा ताकि पढ़ने और समीक्षा करने में आसानी हो,[],0
302,"कोर्स शानदार है, लेकिन बार-बार पेज को रीफ़्रेश करना पड़ता है क्योंकि वीडियो मिनटों तक स्किप हो जाता है, जो बेहद कष्टप्रद है",0,1,0,1,0,0,0,0,0,2,"कोर्स शानदार है, लेकिन बार-बार पेज को रीफ़्रेश करना पड़ता है क्योंकि वीडियो मिनटों तक स्किप हो जाता है, जो बेहद कष्टप्रद है",[],0
303,डेटा सेंटर टोपोलॉजी की व्याख्या बहुत भ्रमित करने वाली थी,1,0,0,1,0,0,0,0,0,0,डेटा सेंटर टोपोलॉजी की व्याख्या बहुत भ्रमित करने वाली थी,[],0
304,"इसे और अधिक विस्तार से समझाया जा सकता था, जिससे यह स्पष्ट हो पाता कि यह कैसे काम करता है, शायद उदाहरण के साथ जिसमें डेटा का प्रवाह दिखाया जाए",1,0,1,0,0,0,0,0,0,2,"इसे और अधिक विस्तार से समझाया जा सकता था, जिससे यह स्पष्ट हो पाता कि यह कैसे काम करता है, शायद उदाहरण के साथ जिसमें डेटा का प्रवाह दिखाया जाए",[],0
305,दिलचस्प है,4,0,0,0,0,1,0,0,0,1,दिलचस्प है,[],0
306,डेटा सेंटर की टोपोलॉजी को प्रदर्शित करने के लिए अधिक विस्तृत डायग्राम मदद करेंगे,2,0,1,0,0,0,0,0,0,1,डेटा सेंटर की टोपोलॉजी को प्रदर्शित करने के लिए अधिक विस्तृत डायग्राम मदद करेंगे,[],0
307,"ऐसा लगा जैसे यह बहुत तेजी से चला गया, और मेरा मतलब आवाज की गति से नहीं है",1,0,0,1,0,0,1,0,0,0,"ऐसा लगा जैसे यह बहुत तेजी से चला गया, और मेरा मतलब आवाज की गति से नहीं है",[],0
308,"पढ़ाई में जिन बातों का उल्लेख किया गया है, उन्हें दर्शाने के लिए पर्याप्त डायग्राम नहीं हैं, और एक को बार-बार कल्पना करनी पड़ती है या यूट्यूब पर जाकर बेहतर समझ पाने के लिए वीडियो देखने पड़ते हैं",1,0,0,1,0,0,0,0,0,0,"पढ़ाई में जिन बातों का उल्लेख किया गया है, उन्हें दर्शाने के लिए पर्याप्त डायग्राम नहीं हैं, और एक को बार-बार कल्पना करनी पड़ती है या यूट्यूब पर जाकर बेहतर समझ पाने के लिए वीडियो देखने पड़ते हैं",[],0
309,मुझे इस कोर्स को सपोर्ट करने के लिए दूसरा कोर्स खरीदना पड़ा ताकि मैं हर बार यूट्यूब न देखूं,2,1,0,0,0,0,1,0,0,0,मुझे इस कोर्स को सपोर्ट करने के लिए दूसरा कोर्स खरीदना पड़ा ताकि मैं हर बार यूट्यूब न देखूं,[],0
310,"एनिमेटेड स्लाइड्स (डिवाइसेस के बीच चलने वाले एरो आदि) जो विभिन्न ट्रैफिक फ्लो को दिखाती हैं, उन्हें उपयोग करना मददगार होगा जब स्पष्टीकरण दिया जा रहा हो",1,0,1,0,0,0,0,0,0,1,"एनिमेटेड स्लाइड्स (डिवाइसेस के बीच चलने वाले एरो आदि) जो विभिन्न ट्रैफिक फ्लो को दिखाती हैं, उन्हें उपयोग करना मददगार होगा जब स्पष्टीकरण दिया जा रहा हो",[],0
311,और अधिक डायग्राम मददगार होंगे,2,0,1,0,0,0,0,0,0,1,और अधिक डायग्राम मददगार होंगे,[],0
312,अच्छा है लेकिन ग्राफिक्स बेहतर हो सकते थे,2,0,1,0,0,1,0,0,0,1,अच्छा है लेकिन ग्राफिक्स बेहतर हो सकते थे,[],0
313,"कुछ महत्वपूर्ण अवधारणाओं पर और विस्तार किया जा सकता था, बजाय इसके कि उन्हें जल्दी से स्किप कर दिया जाए",1,0,1,0,0,0,0,0,0,0,"कुछ महत्वपूर्ण अवधारणाओं पर और विस्तार किया जा सकता था, बजाय इसके कि उन्हें जल्दी से स्किप कर दिया जाए",[],0
314,"हालांकि, जो परिभाषाएँ दी गई हैं वे स्पष्ट और संक्षिप्त हैं",4,0,0,0,0,1,0,0,1,1,"हालांकि, जो परिभाषाएँ दी गई हैं वे स्पष्ट और संक्षिप्त हैं",[],0
315,मातृ भाषा की आवश्यकता है,1,0,1,1,0,0,0,0,0,1,मातृ भाषा की आवश्यकता है,[],0
316,"सामग्री शानदार है, लेकिन कोई जर्मन अनुवाद नहीं है!!",1,0,0,1,0,0,0,0,0,1,"सामग्री शानदार है, लेकिन कोई जर्मन अनुवाद नहीं है!!",[],0
317,"मुझे यह कोर्स ठीक लगा लेकिन भाषाओं की समस्या थोड़ी परेशान करती है… साथ ही मेरी व्यक्तिगत राय में, वीडियो को और अधिक एनिमेटेड बनाना चाहिए",0,0,1,0,0,0,1,0,0,1,"मुझे यह कोर्स ठीक लगा लेकिन भाषाओं की समस्या थोड़ी परेशान करती है… साथ ही मेरी व्यक्तिगत राय में, वीडियो को और अधिक एनिमेटेड बनाना चाहिए",[],0
318,"सबक सरल हैं और अधिकांश समय जब वह किसी चीज़ की बात करते हैं, तो जो वह कह रहे होते हैं या जिसका उल्लेख कर रहे होते हैं, वह हाइलाइट नहीं होता, जिससे उदाहरणों को पहचानना कठिन हो जाता है… इसके अलावा यदि यह सबक अधिक व्यावहारिक हो जाएं तो अद्भुत होगा, ताकि हम देख सकें कि कैसे किया जाता है और कैसे काम करता है… मुझे लगता है कि यह कोर्स 95% थ्योरी और 5% प्रैक्टिकल है और उसका भी मतलब है कि ज्यादातर उदाहरण सिर्फ तस्वीरें हैं, वीडियो नहीं",1,0,1,1,0,0,0,0,0,1,"सबक सरल हैं और अधिकांश समय जब वह किसी चीज़ की बात करते हैं, तो जो वह कह रहे होते हैं या जिसका उल्लेख कर रहे होते हैं, वह हाइलाइट नहीं होता, जिससे उदाहरणों को पहचानना कठिन हो जाता है… इसके अलावा यदि यह सबक अधिक व्यावहारिक हो जाएं तो अद्भुत होगा, ताकि हम देख सकें कि कैसे किया जाता है और कैसे काम करता है… मुझे लगता है कि यह कोर्स 95% थ्योरी और 5% प्रैक्टिकल है और उसका भी मतलब है कि ज्यादातर उदाहरण सिर्फ तस्वीरें हैं, वीडियो नहीं",[],0
319,"कोर्स अधिकांशतः अच्छा है, अधिकांशतः पर्याप्त है, लेकिन निश्चित रूप से वीडियो में मिश्रित/गलत/पुरानी जानकारी है जो कभी-कभी मुझे भ्रमित करती है",1,0,0,1,0,0,1,0,0,1,"कोर्स अधिकांशतः अच्छा है, अधिकांशतः पर्याप्त है, लेकिन निश्चित रूप से वीडियो में मिश्रित/गलत/पुरानी जानकारी है जो कभी-कभी मुझे भ्रमित करती है",[],0
320,अनावश्यक बातें भी हैं,1,0,0,1,0,0,0,0,0,0,अनावश्यक बातें भी हैं,[],0
321,"और मुझे यकीन है कि मुझे वही पुराना ऑटोमेटेड उत्तर मिलेगा ""हम इसे 5 स्टार कैसे बना सकते हैं"" — यह वास्तव में आलोचना के लिए सच्ची चिंता नहीं दिखाता",2,0,0,1,0,0,0,0,0,0,"और मुझे यकीन है कि मुझे वही पुराना ऑटोमेटेड उत्तर मिलेगा ""हम इसे 5 स्टार कैसे बना सकते हैं"" — यह वास्तव में आलोचना के लिए सच्ची चिंता नहीं दिखाता",[],0
322,"डायन पढ़ाने में बहुत अच्छे हैं, लेकिन चित्रों की प्रस्तुति बेहतर हो सकती है",1,0,1,0,0,1,0,0,0,1,"डायन पढ़ाने में बहुत अच्छे हैं, लेकिन चित्रों की प्रस्तुति बेहतर हो सकती है",[],0
323,"अक्सर जब वह किसी नेटवर्क डायग्राम का उल्लेख करते हैं, तो मैं उस हिस्से को जल्दी पहचान नहीं पाता",1,0,0,0,0,0,1,0,0,0,"अक्सर जब वह किसी नेटवर्क डायग्राम का उल्लेख करते हैं, तो मैं उस हिस्से को जल्दी पहचान नहीं पाता",[],0
324,यदि संबंधित भागों को हाइलाइट किया जाए या ज़ूम किया जाए तो बेहतर होगा,0,0,1,0,0,0,0,0,0,1,यदि संबंधित भागों को हाइलाइट किया जाए या ज़ूम किया जाए तो बेहतर होगा,[],0
325,साथ ही PBQ प्रैक्टिस की भी ज़रूरत है,1,0,1,0,0,0,0,0,0,1,साथ ही PBQ प्रैक्टिस की भी ज़रूरत है,[],0
