No,feedback,aspect,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,feed_no_emo,_emo,n_emo
332,buena,4,0,0,0,0,1,0,0,1,1,buena,[],0
333,"podria agregar mas ejemplos en español, y mas practicas en el curso 🙏",4,0,1,0,0,0,0,0,0,1,"podria agregar mas ejemplos en español, y mas practicas en el curso",['🙏'],1
334,"Si, muy ilustrativo, aunque el expositor es un poco aburrido",4,0,0,1,0,0,0,0,1,2,"Si, muy ilustrativo, aunque el expositor es un poco aburrido",[],0
335,"Curso Aceptable - pero considero que es incompleto, falta integración de los todos los conocimientos en ejemplos - además de compartir los códigos desde jupiter, ya que uno se queda sin nada",2,0,1,0,0,0,1,0,1,0,"Curso Aceptable - pero considero que es incompleto, falta integración de los todos los conocimientos en ejemplos - además de compartir los códigos desde jupiter, ya que uno se queda sin nada",[],0
336,Coloco tres estrellas porque al menos un caso me sirve y la comprensión e indicaciones de los temas es bastante clara,2,0,0,0,0,1,1,0,1,1,Coloco tres estrellas porque al menos un caso me sirve y la comprensión e indicaciones de los temas es bastante clara,[],0
337,Este curso deberia mejorarse y actualizarse,2,0,1,0,0,0,0,0,0,1,Este curso deberia mejorarse y actualizarse,[],0
338,Muy básico buscaba un curso que utilice el lenguaje español para nlp,2,0,0,0,0,0,1,0,0,0,Muy básico buscaba un curso que utilice el lenguaje español para nlp,[],0
339,Usar inglés no hay tanto mérito,1,1,0,1,0,0,0,0,0,0,Usar inglés no hay tanto mérito,[],0
340,"Buscaba algo q entrene entidades en el idioma español con spacy, que se puedan crear modelos custom de nlp con español",2,0,1,0,0,0,1,0,0,0,"Buscaba algo q entrene entidades en el idioma español con spacy, que se puedan crear modelos custom de nlp con español",[],0
341,Pero encontré más de lo mismo,0,0,0,1,0,0,1,0,0,0,Pero encontré más de lo mismo,[],0
342,Pero gracias de todas formas lo revisé todo,4,0,0,0,0,1,0,0,0,1,Pero gracias de todas formas lo revisé todo,[],0
343,"Para iniciar está bien, pero el contenido puede ser mayor dado el potencial del tema",2,0,1,0,0,0,0,0,1,2,"Para iniciar está bien, pero el contenido puede ser mayor dado el potencial del tema",[],0
344,El sonido de eco del profesor es bastante fuerte,1,0,0,1,1,0,0,0,0,0,El sonido de eco del profesor es bastante fuerte,[],0
345,"Al curso le falta didáctica y aterrizar los conceptos en casos prácticos, te brinda muchos conceptos a nivel de código que son útiles pero te pierdes en medio de tanta abstracción",2,0,0,0,0,0,1,0,0,0,"Al curso le falta didáctica y aterrizar los conceptos en casos prácticos, te brinda muchos conceptos a nivel de código que son útiles pero te pierdes en medio de tanta abstracción",[],0
346,"El instructor conoce muy bien el código pero le falta hacer una pausa y enlazarlo con ejemplos simples y fáciles de entender, fue casi como escribir código y comentarlo a vuelo de pájaro",1,0,0,1,0,0,1,0,1,0,"El instructor conoce muy bien el código pero le falta hacer una pausa y enlazarlo con ejemplos simples y fáciles de entender, fue casi como escribir código y comentarlo a vuelo de pájaro",[],0
347,"He terminado el curso pero siento que perdí el tiempo, si no tienes el marco teórico ni practicas con casos simples, las líneas de código serán fáciles de olvidar",2,0,0,1,0,0,1,0,0,0,"He terminado el curso pero siento que perdí el tiempo, si no tienes el marco teórico ni practicas con casos simples, las líneas de código serán fáciles de olvidar",[],0
348,Otro punto en contra es que no encontré el código para descargar como parte de los recursos,2,0,0,1,0,0,1,0,0,0,Otro punto en contra es que no encontré el código para descargar como parte de los recursos,[],0
349,Definitivamente no recomendaría el curso,2,1,0,1,0,0,0,0,0,0,Definitivamente no recomendaría el curso,[],0
350,"Este tipo de cursos son muy cuestionables, ya que por su duración bien sabes que no se adentrarán a detallar el funcionamiento de algunas líneas de código y eso está bien, me parece acertado",2,0,0,1,0,0,1,0,0,2,"Este tipo de cursos son muy cuestionables, ya que por su duración bien sabes que no se adentrarán a detallar el funcionamiento de algunas líneas de código y eso está bien, me parece acertado",[],0
351,"Pero lo que me hace calificar el curso como Average es que siento que cada sección está incompleta, puede dar el extra para cerrar satisfactoriamente cada sección pero no lo hace así",2,0,1,0,0,0,1,0,0,0,"Pero lo que me hace calificar el curso como Average es que siento que cada sección está incompleta, puede dar el extra para cerrar satisfactoriamente cada sección pero no lo hace así",[],0
352,Hay otros cursos de otros profesores que abarcan con mayor profundidad los temas y son esos los que se ganan 5 estrellas,2,0,1,0,0,0,1,0,0,0,Hay otros cursos de otros profesores que abarcan con mayor profundidad los temas y son esos los que se ganan 5 estrellas,[],0
353,"Este a pesar del tema interesante y el dominio seguro del profesor, por los detalles mencionados, se queda lejos de una mejor calificación",2,0,1,0,0,0,1,0,1,0,"Este a pesar del tema interesante y el dominio seguro del profesor, por los detalles mencionados, se queda lejos de una mejor calificación",[],0
354,"El curso no es muy bueno, quiza decir basico no sea lo correcto",2,0,0,1,0,0,0,0,0,0,"El curso no es muy bueno, quiza decir basico no sea lo correcto",[],0
355,"Se tocan varios temas, varias librerias y demas cosas necesarias, pero sin una explicacion",2,0,0,1,0,0,1,0,0,0,"Se tocan varios temas, varias librerias y demas cosas necesarias, pero sin una explicacion",[],0
356,"Es solo ver al instructor escribir lineas de codigo, medio explicar que son, sin decir bajo que logica o que es lo que se desea perseguir",1,1,0,1,0,0,0,0,0,0,"Es solo ver al instructor escribir lineas de codigo, medio explicar que son, sin decir bajo que logica o que es lo que se desea perseguir",[],0
357,"Eso de tener solo conocimientos basicos de Python es una mentira, se requiere ya saber de pandas, numpy y otras cosas que solo menciona que hay que instalar, las usa y solo dios y él saben porque usa las lineas de cogido que usa",2,1,0,1,0,0,0,0,0,0,"Eso de tener solo conocimientos basicos de Python es una mentira, se requiere ya saber de pandas, numpy y otras cosas que solo menciona que hay que instalar, las usa y solo dios y él saben porque usa las lineas de cogido que usa",[],0
358,"Le doy 2 estrellas porque al menos ya se que es lo que debo estudiar si quiero aprender, pero mas de eso no se puede aprender en el curso",2,1,0,0,0,0,1,0,0,0,"Le doy 2 estrellas porque al menos ya se que es lo que debo estudiar si quiero aprender, pero mas de eso no se puede aprender en el curso",[],0
359,"Quiza, ya con los conocimientos basicos de verdad, se aprecie diferente 🤓",2,0,0,0,0,1,0,0,1,0,"Quiza, ya con los conocimientos basicos de verdad, se aprecie diferente",['🤓'],1
360,"No tiene los jupyter descargables, falta documentacion y es muy simple lo que muestra, falta profundizar mas en el curso",0,1,0,1,0,0,0,0,0,0,"No tiene los jupyter descargables, falta documentacion y es muy simple lo que muestra, falta profundizar mas en el curso",[],0
361,"Locutor poco ameno, no responde preguntas, temas muy escuetos, poca integración con lenguaje español, ve fallos en las predicciones y no los comenta, etc",1,1,0,0,0,0,0,0,0,0,"Locutor poco ameno, no responde preguntas, temas muy escuetos, poca integración con lenguaje español, ve fallos en las predicciones y no los comenta, etc",[],0
362,Arrepentido,0,0,0,1,0,0,1,0,0,0,Arrepentido,[],0
363,Distinto es codificar solo mencionando lo que se está haciendo a explicar,1,0,0,1,0,0,1,0,0,0,Distinto es codificar solo mencionando lo que se está haciendo a explicar,[],0
364,"Se carece de interes en la enseñanza, limitado solo ha ejecutar sin animos de explicaciones reales",1,1,0,1,0,0,0,0,0,0,"Se carece de interes en la enseñanza, limitado solo ha ejecutar sin animos de explicaciones reales",[],0
365,El curso carece de sustancia propedeutica,2,0,0,1,0,0,0,0,0,0,El curso carece de sustancia propedeutica,[],0
366,No se recomienda el curso,0,1,0,1,0,0,0,0,0,0,No se recomienda el curso,[],0
367,"Este curso solo esta pensado en explicar los ejemplos básicos ya escritos, no hay un conocimiento aplicado por parte del autor",2,1,0,1,0,0,0,0,0,0,"Este curso solo esta pensado en explicar los ejemplos básicos ya escritos, no hay un conocimiento aplicado por parte del autor",[],0
368,No es nada didáctico,1,0,0,1,0,0,0,0,0,0,No es nada didáctico,[],0
369,excelente informacion,4,0,0,0,0,1,0,0,1,1,excelente informacion,[],0
370,"Muy buen curso, muy práctico",4,0,0,0,0,1,0,0,1,1,"Muy buen curso, muy práctico",[],0
371,Espero haga el de capa 3 🙌,4,0,1,0,0,0,0,0,0,2,Espero haga el de capa 3,['🙌'],1
372,Gracias,4,0,0,0,0,1,0,0,0,1,Gracias,[],0
373,Se repite mucho y tiene poco temario,1,0,0,1,0,0,1,0,0,0,Se repite mucho y tiene poco temario,[],0
374,Excelente,2,0,0,0,0,1,0,0,1,1,Excelente,[],0
375,A pesar de que el curso fue configurado para cambiar el idioma con IA se puede aprender los conocimientos basicos 😐,2,0,1,0,0,0,0,1,0,2,A pesar de que el curso fue configurado para cambiar el idioma con IA se puede aprender los conocimientos basicos,['😐'],1
376,Buena,4,0,0,0,0,1,0,0,0,1,Buena,[],0
377,excelente explicacion,4,0,0,0,0,1,0,0,1,1,excelente explicacion,[],0
378,Exelente Curso,4,0,0,0,0,1,0,0,1,1,Exelente Curso,[],0
379,Buen contenido,4,0,0,0,0,1,0,0,1,1,Buen contenido,[],0
380,Si,4,0,0,0,0,1,0,0,0,2,Si,[],0
381,"Un buen curso, express 😈👌, pero hay temas que necesitan mas explicación, por ejemplo el tema de VPN",2,0,1,0,0,1,0,0,0,1,"Un buen curso, express , pero hay temas que necesitan mas explicación, por ejemplo el tema de VPN","['😈', '👌']",2
382,"Excelente material, ideal para comenzar a interactuar en el mundo de Palo Alto",4,0,0,0,0,1,0,0,1,1,"Excelente material, ideal para comenzar a interactuar en el mundo de Palo Alto",[],0
383,"Magnifica experiencia, dinámica, practica y precisa",4,0,0,0,0,1,0,0,1,1,"Magnifica experiencia, dinámica, practica y precisa",[],0
384,Very useful and practical information,4,0,0,0,0,1,0,0,1,1,Very useful and practical information,[],0
385,Excelente para quien viene con pocos conocimientos en Palo Atlo,4,0,0,0,0,1,0,0,1,1,Excelente para quien viene con pocos conocimientos en Palo Atlo,[],0
386,"excelente curso , me ayudo , gracias",4,0,0,0,0,1,0,0,1,1,"excelente curso , me ayudo , gracias",[],0
387,"Excelente curso, buenas explicaciones con ejemplos prácticos",4,0,0,0,0,1,0,0,1,1,"Excelente curso, buenas explicaciones con ejemplos prácticos",[],0
388,"El curso va muy bien, es muy fácil de seguir y aprender de ek,",4,0,0,0,0,1,0,0,1,1,"El curso va muy bien, es muy fácil de seguir y aprender de ek,",[],0
389,Un buen curso de iniciación a Palo Alto,4,0,0,0,0,1,0,0,1,1,Un buen curso de iniciación a Palo Alto,[],0
390,muy buena,4,0,0,0,0,1,0,0,0,1,muy buena,[],0
391,"Sí, fue una buena elección",4,0,0,0,0,1,0,0,0,1,"Sí, fue una buena elección",[],0
392,Excelente el curso,4,0,0,0,0,1,0,0,1,1,Excelente el curso,[],0
393,Excelente,4,0,0,0,0,1,0,0,1,1,Excelente,[],0
394,excelente curso,4,0,0,0,0,1,0,0,1,1,excelente curso,[],0
395,porque me agrada es es directo,4,0,0,0,0,1,0,0,1,1,porque me agrada es es directo,[],0
396,Hasta ahora el desarrollo del curso es buena,4,0,0,0,0,1,0,0,1,1,Hasta ahora el desarrollo del curso es buena,[],0
397,Bien explicado,4,0,0,0,0,1,0,0,1,1,Bien explicado,[],0
398,excelente informacion,4,0,0,0,0,1,0,0,1,1,excelente informacion,[],0
399,it was dynamic and fast,4,0,1,0,0,1,0,0,0,1,it was dynamic and fast,[],0
400,Muy bien explicado,4,0,0,0,0,1,0,0,1,1,Muy bien explicado,[],0
401,Excelente course,4,0,0,0,0,1,0,0,1,1,Excelente course,[],0
402,El curso es suficiente para reforzar el conocimiento previo con FW Palo Alto en empresas,4,0,0,0,0,1,0,0,1,1,El curso es suficiente para reforzar el conocimiento previo con FW Palo Alto en empresas,[],0
403,fue muy bueno,4,0,0,0,0,1,0,0,0,1,fue muy bueno,[],0
404,"Fue un curso muy útil para mí, se lo recomiendo a todo el mundo",4,0,0,0,0,1,0,0,1,1,"Fue un curso muy útil para mí, se lo recomiendo a todo el mundo",[],0
405,Gracias por tu entusiasmo,4,0,0,0,0,1,0,1,0,1,Gracias por tu entusiasmo,[],0
406,"Ha sido una formación muy útil para mí, una formación sencilla, clara y comprensible",4,0,0,0,0,1,0,0,1,1,"Ha sido una formación muy útil para mí, una formación sencilla, clara y comprensible",[],0
407,Puedo recomendar a todos,4,0,0,0,0,1,0,0,1,1,Puedo recomendar a todos,[],0
408,Buena explicación,4,0,0,0,0,1,0,0,0,1,Buena explicación,[],0
409,Muy bueno para iniciarme en firewalls de Palo Alto,4,0,0,0,0,1,0,0,1,1,Muy bueno para iniciarme en firewalls de Palo Alto,[],0
410,video bueno en sus explicaciones,4,0,0,0,0,1,0,0,1,1,video bueno en sus explicaciones,[],0
411,"Muy buen curso, solo que si hace falta un mayor seguimeinto en cuanto a la instalacion del laboratorio, y la parte de active directory para la parte de VPN",4,0,0,0,0,0,1,0,1,1,"Muy buen curso, solo que si hace falta un mayor seguimeinto en cuanto a la instalacion del laboratorio, y la parte de active directory para la parte de VPN",[],0
412,me quedo unos vacios hacerca de como administrar en panorama los equipos que no esten en alta disponibilidad,2,0,0,0,0,0,1,0,0,0,me quedo unos vacios hacerca de como administrar en panorama los equipos que no esten en alta disponibilidad,[],0
413,"Buen curso, lo recomiendo mucho!!",4,0,0,0,0,1,0,0,0,1,"Buen curso, lo recomiendo mucho!!",[],0
414,"El curso es muy dinamico pero creo que los contenidos se explican de una manera demasiado breve, aunque estan correctamente explicados",2,0,0,0,0,1,1,0,0,1,"El curso es muy dinamico pero creo que los contenidos se explican de una manera demasiado breve, aunque estan correctamente explicados",[],0
415,"El curso es util para tener una primera aproximación a distintas configuraciones del Firewall, recorre las tematicas básicas necesarias para un abordaje inicial",4,0,0,0,0,1,0,0,1,1,"El curso es util para tener una primera aproximación a distintas configuraciones del Firewall, recorre las tematicas básicas necesarias para un abordaje inicial",[],0
416,"No profundiza en los conceptos, no obstante; cumple las expectativas cuando lo que se busca es un primer contacto con este producto",2,0,0,0,0,0,0,0,1,2,"No profundiza en los conceptos, no obstante; cumple las expectativas cuando lo que se busca es un primer contacto con este producto",[],0
417,"Excelente para saber cosas tecnicas de los firewall Palo Alto, casos practicos, muy poca teoria",4,0,0,0,0,1,0,0,1,1,"Excelente para saber cosas tecnicas de los firewall Palo Alto, casos practicos, muy poca teoria",[],0
418,la traduccion redactada deja cosas por dejar pero es entendible ya que es muy grafico el asunto,4,0,0,0,0,0,0,0,1,1,la traduccion redactada deja cosas por dejar pero es entendible ya que es muy grafico el asunto,[],0
419,Si se quiere tener una visión rápida de los puntos principales de configuración y administración es ideal porque va directo al grano,4,0,0,0,0,1,0,0,0,1,Si se quiere tener una visión rápida de los puntos principales de configuración y administración es ideal porque va directo al grano,[],0
420,Si se quiere sacar más miga se queda corto el curso,2,0,1,0,0,0,1,0,0,0,Si se quiere sacar más miga se queda corto el curso,[],0
421,Todo bien directo a la config justo lo que necesitaba,4,0,0,0,0,1,0,0,1,1,Todo bien directo a la config justo lo que necesitaba,[],0
422,Genial!,4,0,0,0,0,1,0,0,0,1,Genial!,[],0
423,"muy instructiva, enhorabuena!",4,0,0,0,0,1,0,0,0,1,"muy instructiva, enhorabuena!",[],0
424,buen curso bien explicado,4,0,0,0,0,1,0,0,1,1,buen curso bien explicado,[],0
425,MUY CLARO,4,0,0,0,0,1,0,0,0,1,MUY CLARO,[],0
426,voz robotizada,1,0,0,1,0,0,0,0,0,0,voz robotizada,[],0
427,"El contenido como tutorial esta bastante bien, pero la traducción es bastante mala, traduce palabras que no debería y es un poco confuso",1,0,0,1,0,0,0,0,0,0,"El contenido como tutorial esta bastante bien, pero la traducción es bastante mala, traduce palabras que no debería y es un poco confuso",[],0
428,"Podria Mejorar en la explicacion de temas y configuiraciones, ademas que con la voz del traductor se torna aburrido",1,0,1,1,0,0,0,0,0,0,"Podria Mejorar en la explicacion de temas y configuiraciones, ademas que con la voz del traductor se torna aburrido",[],0
429,muy basico,2,0,0,0,0,0,1,0,0,0,muy basico,[],0
430,Podría tener mayor explicación de conceptos y detección en ciertas practicas realizadas,2,0,1,0,0,0,0,0,0,2,Podría tener mayor explicación de conceptos y detección en ciertas practicas realizadas,[],0
431,No explica en profundidad los temas mencionados,2,0,0,1,0,0,1,0,0,0,No explica en profundidad los temas mencionados,[],0
432,"a traduccion al español no es muy buena, no se detiene a explicar detalles en cuanto a configuracion, es decir obvia pasos para un beginner",0,0,0,1,0,0,0,0,0,0,"a traduccion al español no es muy buena, no se detiene a explicar detalles en cuanto a configuracion, es decir obvia pasos para un beginner",[],0
433,"Pensaba que era un profesor físico hablando en español, pero es una traducción muchas veces mal hecha y es difícil de seguir",0,0,0,1,0,0,0,0,0,0,"Pensaba que era un profesor físico hablando en español, pero es una traducción muchas veces mal hecha y es difícil de seguir",[],0
434,"El curso está pensando como ayuda de la interfaz gráfica, pero no explica ningún concepto",2,0,0,1,0,0,0,0,0,2,"El curso está pensando como ayuda de la interfaz gráfica, pero no explica ningún concepto",[],0
435,"Si no has administrado antes un firewall, no es tu curso",2,0,0,1,0,0,1,0,0,0,"Si no has administrado antes un firewall, no es tu curso",[],0
436,"Good as a quick reference, as training it could have been better 😞",2,0,1,0,1,0,1,0,0,2,"Good as a quick reference, as training it could have been better",['😞'],1
437,Quizás en la explicación y los laboratorios podrían ser mejor,2,0,1,0,0,0,0,0,0,2,Quizás en la explicación y los laboratorios podrían ser mejor,[],0
438,"muy monotona la traduccion, poco clara la explicacion,",1,0,0,1,0,0,0,0,0,0,"muy monotona la traduccion, poco clara la explicacion,",[],0
439,Creo que las lecciones son muy apresuradas,1,1,0,0,0,0,1,0,0,0,Creo que las lecciones son muy apresuradas,[],0
440,Mas material avanzado,2,0,1,0,0,0,0,0,0,1,Mas material avanzado,[],0
441,muy rapida la explicacion debe dar mas detalle y dinamismo,1,0,1,0,0,0,1,0,0,0,muy rapida la explicacion debe dar mas detalle y dinamismo,[],0
442,era sim,4,0,0,0,0,1,0,0,0,1,era sim,[],0
443,"Este curso está traducido está con IA, NO ES ESPAÑOL (no está dictado por una persona)",1,0,0,1,0,0,1,0,0,0,"Este curso está traducido está con IA, NO ES ESPAÑOL (no está dictado por una persona)",[],0
444,"Para una persona sin conocimiento Palo Alto este curso es bastante complejo, y no toca varios temas de hoy en día sobre todo SD-WAN",2,0,0,0,1,0,1,0,0,0,"Para una persona sin conocimiento Palo Alto este curso es bastante complejo, y no toca varios temas de hoy en día sobre todo SD-WAN",[],0
445,bueno el contenido lo malo es la traduccion es muy basica,0,0,0,1,0,0,1,0,0,0,bueno el contenido lo malo es la traduccion es muy basica,[],0
446,"Pues de primeras, no me gusta como lo explica, obvia muchas cosas… por otro lado intente hacer el laboratorio y la password de laboratorio es incorrecta",1,1,0,1,0,0,0,0,0,0,"Pues de primeras, no me gusta como lo explica, obvia muchas cosas… por otro lado intente hacer el laboratorio y la password de laboratorio es incorrecta",[],0
447,curso basico,2,0,0,1,0,0,1,0,0,0,curso basico,[],0
448,No indica que virtualizador está utilizando ni como lo instaló,1,0,0,1,0,0,1,0,0,0,No indica que virtualizador está utilizando ni como lo instaló,[],0
449,No menciona bien a detalle como crear un laboratorio,1,0,0,1,0,0,1,0,0,0,No menciona bien a detalle como crear un laboratorio,[],0
450,No entra mucho en detalle y las explicaciones son demasiado rapidas,1,0,0,1,0,0,1,0,0,0,No entra mucho en detalle y las explicaciones son demasiado rapidas,[],0
451,pesima traduccion,0,1,0,1,0,0,0,0,0,0,pesima traduccion,[],0
452,"compre 2 cursos, me parecio de mala calidad por el momento, todo muy por arriba sin una idea clara de enseñanse (un curso acabo de hacer la devolucion) espero cambiar de opinion y me termine gustando",2,1,0,0,0,0,0,0,0,0,"compre 2 cursos, me parecio de mala calidad por el momento, todo muy por arriba sin una idea clara de enseñanse (un curso acabo de hacer la devolucion) espero cambiar de opinion y me termine gustando",[],0
453,"No funciona nada de lo que se muestra en los videos, como consigo la devolución de mi dinero para buscar un curso que valga la pena",0,1,0,0,0,0,0,0,0,0,"No funciona nada de lo que se muestra en los videos, como consigo la devolución de mi dinero para buscar un curso que valga la pena",[],0
454,No puedo instalar VMware porque me pide ID de una empresa o algo asi,0,0,0,0,1,0,1,0,0,0,No puedo instalar VMware porque me pide ID de una empresa o algo asi,[],0
455,Muchos programas no se pueden instalar bien porque este desactualizado o m'as bien porque va rapido y se salta pasos desde la instalacion mas basica de kali a cada programa,2,0,0,0,1,0,1,0,0,0,Muchos programas no se pueden instalar bien porque este desactualizado o m'as bien porque va rapido y se salta pasos desde la instalacion mas basica de kali a cada programa,[],0
456,he tenido que buscarme la vida para poder instalar la mayoria de programas,2,0,0,0,1,0,0,0,0,0,he tenido que buscarme la vida para poder instalar la mayoria de programas,[],0
457,"No recomendable, muchas clases de las sesiones son redundantes y lo expuesto como clases practicas son de pocos minutos sin profundizar",0,1,0,0,0,0,0,0,0,0,"No recomendable, muchas clases de las sesiones son redundantes y lo expuesto como clases practicas son de pocos minutos sin profundizar",[],0
458,"voy a hacer muy sincero el curso no me gusto explica muy rápido y no se detiene a explicar los detalles más importantes ,me deje llevar por los comentarios en las reseñas",1,1,0,1,0,0,0,0,0,0,"voy a hacer muy sincero el curso no me gusto explica muy rápido y no se detiene a explicar los detalles más importantes ,me deje llevar por los comentarios en las reseñas",[],0
459,Estoy aprendiendo mas por mi cuenta que aquí,2,0,0,0,0,0,1,0,0,1,Estoy aprendiendo mas por mi cuenta que aquí,[],0
460,seleccionen bien sus cursos y no se dejen llevar por las reseñas 💡,2,1,0,1,0,0,0,0,0,0,seleccionen bien sus cursos y no se dejen llevar por las reseñas,['💡'],1
461,falta actualizar el curso,2,0,1,0,0,0,1,0,0,1,falta actualizar el curso,[],0
462,"No se puede ver un video completo, se pausa y despues tratar de volver a hacer que cargue es imposible",0,0,0,1,0,0,1,0,0,0,"No se puede ver un video completo, se pausa y despues tratar de volver a hacer que cargue es imposible",[],0
463,No me funciona maltego se cierra,0,0,0,0,0,0,1,0,0,0,No me funciona maltego se cierra,[],0
464,"Muy malo, la verdad esta muy por debajo de lo que se espera",0,1,0,1,0,0,0,0,0,0,"Muy malo, la verdad esta muy por debajo de lo que se espera",[],0
465,"Muy buena solo tuve inconveniente para descargar un archivo, esta medio desactualizado",0,0,0,1,1,0,1,0,0,0,"Muy buena solo tuve inconveniente para descargar un archivo, esta medio desactualizado",[],0
466,"Va presentando aplicaciones o software, pero hace una pasada sobre ellos, hasta ahora me parece todo un monográfico😐",2,1,0,0,0,0,1,0,0,0,"Va presentando aplicaciones o software, pero hace una pasada sobre ellos, hasta ahora me parece todo un monográfico",['😐'],1
467,Te puedes ir al Youtube y buscar esos software y seguro que hay mucha más información 😅,2,0,0,0,0,1,0,0,0,1,Te puedes ir al Youtube y buscar esos software y seguro que hay mucha más información,['😅'],1
468,Quizás para realizar este curso haya que tener un nivel más elevado para poder seguirlo mucho mejor,2,1,1,0,1,0,0,0,0,1,Quizás para realizar este curso haya que tener un nivel más elevado para poder seguirlo mucho mejor,[],0
469,Esto no es un curso para iniciales,2,1,0,0,1,0,0,0,0,0,Esto no es un curso para iniciales,[],0
470,Un engaño,2,1,0,1,0,0,0,0,0,1,Un engaño,[],0
471,Aún no empiezo del todo 😅,2,0,0,0,0,0,0,1,0,2,Aún no empiezo del todo,['😅'],1
472,Hay varias cosas que no explica y tenes que perder tiempo buscando mucho por tu cuenta,1,0,0,0,1,0,1,0,0,0,Hay varias cosas que no explica y tenes que perder tiempo buscando mucho por tu cuenta,[],0
473,La verdad esta ultima parte me resulto compleja de entender y hay conceptos esenciales que no son explicados,2,0,0,1,0,0,1,0,0,0,La verdad esta ultima parte me resulto compleja de entender y hay conceptos esenciales que no son explicados,[],0
474,deberian actualizar las herramientas que te dicen que utilices,2,0,0,1,0,0,1,0,0,2,deberian actualizar las herramientas que te dicen que utilices,[],0
475,"Buenas explicaciones pero te paras muy poco en cada programa, muchos vídeos deberían de durar el doble",1,0,0,0,0,1,1,0,0,0,"Buenas explicaciones pero te paras muy poco en cada programa, muchos vídeos deberían de durar el doble",[],0
476,No te paras a explicar que hacen los parametros de los comandos,1,0,0,0,0,0,1,0,0,0,No te paras a explicar que hacen los parametros de los comandos,[],0
477,mal material y males explicaciones,1,1,0,1,0,0,0,0,0,0,mal material y males explicaciones,[],0
478,Bueno doy esta opción en el momento porque solo estoy en lo primero y clásico dependiendo cómo vaya el aprendizaje del curso,2,0,0,1,1,0,1,0,0,2,Bueno doy esta opción en el momento porque solo estoy en lo primero y clásico dependiendo cómo vaya el aprendizaje del curso,[],0
479,Realmente explica cosas que no van al caso con el hacking,2,0,0,1,0,0,1,0,0,0,Realmente explica cosas que no van al caso con el hacking,[],0
480,terminos no muy normales,1,0,0,1,1,0,0,0,0,0,terminos no muy normales,[],0
481,y no explican que significan,1,0,0,1,0,0,1,0,0,0,y no explican que significan,[],0
482,tenia otra cuenta ya habia pagado y me empezo a salir error al iniciar tuve que comprar otra vez,0,0,0,0,1,0,1,0,0,0,tenia otra cuenta ya habia pagado y me empezo a salir error al iniciar tuve que comprar otra vez,[],0
483,Necesita explicar mas a detale,1,0,1,0,0,0,1,0,0,0,Necesita explicar mas a detale,[],0
484,"Se debe añadir contenido actual al curso, ya que algunas instalaciones no se realizan acorde a los videos",2,0,1,0,0,0,1,0,0,0,"Se debe añadir contenido actual al curso, ya que algunas instalaciones no se realizan acorde a los videos",[],0
485,falta actualizacion a la fecha,2,0,0,1,0,0,1,0,0,0,falta actualizacion a la fecha,[],0
486,"En la instalación del VMWare hay diferencias y no se explica, en mis caso solo pude bajar la v16 igual en el video se muestra que no podía instalar la v17, sin embargo al abrir el app muestra v17, por otro lado había un check que indicaba algo de hyper pero no explicó así que lo dejé pasar",0,0,0,1,0,0,1,0,0,0,"En la instalación del VMWare hay diferencias y no se explica, en mis caso solo pude bajar la v16 igual en el video se muestra que no podía instalar la v17, sin embargo al abrir el app muestra v17, por otro lado había un check que indicaba algo de hyper pero no explicó así que lo dejé pasar",[],0
487,si,4,0,0,0,0,1,0,0,0,2,si,[],0
488,Es muy clara la informacion que brinda el tutor,4,0,0,0,0,1,0,0,1,1,Es muy clara la informacion que brinda el tutor,[],0
489,ta god el curso,4,0,0,0,0,1,0,0,0,1,ta god el curso,[],0
490,"hasta el momento solo ha enseñado la herramienta y no ha profundizado, tendré que ir a profundizar un poco más, al menos ya tengo algunas herramientas para ir a explorar por mi mismo",1,0,1,0,0,0,1,0,0,0,"hasta el momento solo ha enseñado la herramienta y no ha profundizado, tendré que ir a profundizar un poco más, al menos ya tengo algunas herramientas para ir a explorar por mi mismo",[],0
491,"Buen curso si tu intención es comenzar en este campo, el instructor se hace entender muy bien",4,0,0,0,0,1,0,0,1,1,"Buen curso si tu intención es comenzar en este campo, el instructor se hace entender muy bien",[],0
492,Recomendable,4,0,0,0,0,1,0,0,1,1,Recomendable,[],0
493,"Se repite mucho en aspectos básicos como cambiar de NAT a Host Only, pero sin embargo va muy rápido en temas más complejos",1,0,0,1,0,0,1,0,0,0,"Se repite mucho en aspectos básicos como cambiar de NAT a Host Only, pero sin embargo va muy rápido en temas más complejos",[],0
494,"Como curso introductorio al hacking ético está bien, pero no como para echar cohetes 🤷",2,0,1,0,1,0,0,0,0,2,"Como curso introductorio al hacking ético está bien, pero no como para echar cohetes",['🤷'],1
495,Porque hasta ahora esta detallo paso apaso,4,0,0,0,0,1,0,0,1,1,Porque hasta ahora esta detallo paso apaso,[],0
496,Ojalá siga igual y todo funcione según las prácticas que tenemos que realizar ✅,4,0,1,0,0,0,0,0,1,2,Ojalá siga igual y todo funcione según las prácticas que tenemos que realizar,['✅'],1
497,"Buena, si bien para seguir el curso tuve que informarme varias veces por otros medios, el contenido del curso es muy bueno",4,0,0,0,0,1,0,0,1,1,"Buena, si bien para seguir el curso tuve que informarme varias veces por otros medios, el contenido del curso es muy bueno",[],0
